date,opposition,shirt,player,started,minutes
30/10/2015,South Africa,21,Martín Landajo,n,28
30/10/2015,South Africa,10,Nicolas Sanchez,y,80
30/10/2015,South Africa,18,Santiago Garcia Botta,n,3
30/10/2015,South Africa,12,Jeronimo de la Fuente,y,70
30/10/2015,South Africa,5,Tomas Lavanini,y,80
30/10/2015,South Africa,22,Santiago Gonzalez Iglesias,n,10
30/10/2015,South Africa,15,Lucas Gonzalez Amorosino,y,80
30/10/2015,South Africa,8,Juan Manuel Leguizamon,y,80
30/10/2015,South Africa,19,Guido Petti Pagadizabal,n,33
30/10/2015,South Africa,17,Juan Pablo Orlandi,n,25
30/10/2015,South Africa,4,Matias Alemanno,y,47
30/10/2015,South Africa,2,Julian Montoya,y,77
30/10/2015,South Africa,14,Santiago Cordero,y,80
30/10/2015,South Africa,6,Javier Ortega Desio,y,80
30/10/2015,South Africa,16,Lucas Noguera,n,20
30/10/2015,South Africa,11,Horacio Agulla,y,58
30/10/2015,South Africa,23,Juan Pablo Socino,n,22
11/06/2016,Italy,8,Facundo Isa,y,80
11/06/2016,Italy,18,Enrique Pieretto Heiland,n,3
11/06/2016,Italy,21,Tomas Cubelli,n,18
11/06/2016,Italy,13,Matias Moroni,y,62
11/06/2016,Italy,9,Martín Landajo,y,62
11/06/2016,Italy,3,Nahuel Tetaz Chaparro,y,77
11/06/2016,Italy,10,Nicolas Sanchez,y,80
11/06/2016,Italy,7,Tomas Lezana,y,66
11/06/2016,Italy,11,Manuel Montero,y,80
11/06/2016,Italy,15,Joaquin Tuculet,y,80
11/06/2016,Italy,6,Pablo Matera,y,80
11/06/2016,Italy,12,Juan Martín Hernández,y,80
11/06/2016,Italy,1,Santiago Garcia Botta,y,80
11/06/2016,Italy,22,Jeronimo de la Fuente,n,18
11/06/2016,Italy,20,Juan Manuel Leguizamon,n,14
11/06/2016,Italy,23,Ramiro Moyano,n,7
11/06/2016,Italy,4,Guido Petti Pagadizabal,y,80
11/06/2016,Italy,5,Matias Alemanno,y,59
11/06/2016,Italy,16,Julian Montoya,n,13
11/06/2016,Italy,14,Santiago Cordero,y,73
11/06/2016,Italy,19,Javier Ortega Desio,n,21
11/06/2016,Italy,17,Felipe Arregui,n,0
11/06/2016,Italy,2,Agustín Creevy,y,67
19/06/2016,France,8,Facundo Isa,y,80
19/06/2016,France,18,Enrique Pieretto Heiland,n,0
19/06/2016,France,3,Ramiro Herrera,y,80
19/06/2016,France,21,Tomas Cubelli,n,18
19/06/2016,France,13,Matias Moroni,y,80
19/06/2016,France,9,Martín Landajo,y,62
19/06/2016,France,1,Nahuel Tetaz Chaparro,y,80
19/06/2016,France,10,Nicolas Sanchez,y,80
19/06/2016,France,7,Tomas Lezana,y,60
19/06/2016,France,11,Manuel Montero,y,80
19/06/2016,France,15,Joaquin Tuculet,y,76
19/06/2016,France,6,Pablo Matera,y,80
19/06/2016,France,12,Juan Martín Hernández,y,22
19/06/2016,France,17,Santiago Garcia Botta,n,0
19/06/2016,France,22,Santiago Gonzalez Iglesias,n,58
19/06/2016,France,20,Juan Manuel Leguizamon,n,20
19/06/2016,France,23,Ramiro Moyano,n,4
19/06/2016,France,4,Guido Petti Pagadizabal,y,80
19/06/2016,France,16,Julian Montoya,n,14
19/06/2016,France,14,Santiago Cordero,y,80
19/06/2016,France,5,Javier Ortega Desio,y,80
19/06/2016,France,2,Agustín Creevy,y,66
19/06/2016,France,19,Ignacio Larrague,n,0
25/06/2016,France,8,Facundo Isa,y,55
25/06/2016,France,18,Enrique Pieretto Heiland,n,8
25/06/2016,France,3,Ramiro Herrera,y,72
25/06/2016,France,22,Matias Orlando,n,12
25/06/2016,France,9,Tomas Cubelli,y,59
25/06/2016,France,13,Matias Moroni,y,68
25/06/2016,France,21,Martín Landajo,n,21
25/06/2016,France,1,Nahuel Tetaz Chaparro,y,64
25/06/2016,France,10,Nicolas Sanchez,y,80
25/06/2016,France,19,Tomas Lezana,n,28
25/06/2016,France,11,Manuel Montero,y,80
25/06/2016,France,15,Joaquin Tuculet,y,80
25/06/2016,France,6,Pablo Matera,y,52
25/06/2016,France,17,Santiago Garcia Botta,n,16
25/06/2016,France,12,Jeronimo de la Fuente,y,80
25/06/2016,France,5,Tomas Lavanini,y,80
25/06/2016,France,23,Lucas Gonzalez Amorosino,n,16
25/06/2016,France,20,Juan Manuel Leguizamon,n,25
25/06/2016,France,4,Guido Petti Pagadizabal,y,80
25/06/2016,France,16,Julian Montoya,n,21
25/06/2016,France,14,Santiago Cordero,y,64
25/06/2016,France,7,Javier Ortega Desio,y,80
25/06/2016,France,2,Agustín Creevy,y,59
20/08/2016,South Africa,8,Facundo Isa,y,80
20/08/2016,South Africa,18,Enrique Pieretto Heiland,n,0
20/08/2016,South Africa,3,Ramiro Herrera,y,80
20/08/2016,South Africa,13,Matias Orlando,y,76
20/08/2016,South Africa,21,Tomas Cubelli,n,24
20/08/2016,South Africa,9,Martín Landajo,y,56
20/08/2016,South Africa,1,Nahuel Tetaz Chaparro,y,80
20/08/2016,South Africa,10,Nicolas Sanchez,y,80
20/08/2016,South Africa,11,Manuel Montero,y,80
20/08/2016,South Africa,15,Joaquin Tuculet,y,80
20/08/2016,South Africa,6,Pablo Matera,y,80
20/08/2016,South Africa,12,Juan Martín Hernández,y,80
20/08/2016,South Africa,5,Tomas Lavanini,y,80
20/08/2016,South Africa,22,Santiago Gonzalez Iglesias,n,4
20/08/2016,South Africa,7,Juan Manuel Leguizamon,y,64
20/08/2016,South Africa,23,Ramiro Moyano,n,0
20/08/2016,South Africa,19,Guido Petti Pagadizabal,n,24
20/08/2016,South Africa,4,Matias Alemanno,y,56
20/08/2016,South Africa,16,Julian Montoya,n,17
20/08/2016,South Africa,14,Santiago Cordero,y,80
20/08/2016,South Africa,20,Javier Ortega Desio,n,16
20/08/2016,South Africa,17,Felipe Arregui,n,0
20/08/2016,South Africa,2,Agustín Creevy,y,63
27/08/2016,South Africa,22,Santiago Gonzalez Iglesias,n,34
27/08/2016,South Africa,23,Lucas Gonzalez Amorosino,n,40
27/08/2016,South Africa,7,Juan Manuel Leguizamon,y,67
27/08/2016,South Africa,19,Guido Petti Pagadizabal,n,34
27/08/2016,South Africa,4,Matias Alemanno,y,80
27/08/2016,South Africa,16,Julian Montoya,n,19
27/08/2016,South Africa,14,Santiago Cordero,y,80
27/08/2016,South Africa,20,Javier Ortega Desio,n,13
27/08/2016,South Africa,17,Felipe Arregui,n,15
27/08/2016,South Africa,2,Agustín Creevy,y,61
27/08/2016,South Africa,8,Facundo Isa,y,80
27/08/2016,South Africa,18,Enrique Pieretto Heiland,n,13
27/08/2016,South Africa,3,Ramiro Herrera,y,80
27/08/2016,South Africa,13,Matias Orlando,y,61
27/08/2016,South Africa,21,Tomas Cubelli,n,19
27/08/2016,South Africa,9,Martín Landajo,y,80
27/08/2016,South Africa,1,Nahuel Tetaz Chaparro,y,65
27/08/2016,South Africa,10,Nicolas Sanchez,y,46
27/08/2016,South Africa,11,Manuel Montero,y,40
27/08/2016,South Africa,15,Joaquin Tuculet,y,80
27/08/2016,South Africa,6,Pablo Matera,y,80
27/08/2016,South Africa,12,Juan Martín Hernández,y,67
27/08/2016,South Africa,5,Tomas Lavanini,y,46
10/09/2016,New Zealand,19,Marcos Kremer,n,13
10/09/2016,New Zealand,8,Facundo Isa,y,80
10/09/2016,New Zealand,18,Enrique Pieretto Heiland,n,14
10/09/2016,New Zealand,3,Ramiro Herrera,y,66
10/09/2016,New Zealand,13,Matias Orlando,y,80
10/09/2016,New Zealand,21,Tomas Cubelli,n,19
10/09/2016,New Zealand,14,Matias Moroni,y,80
10/09/2016,New Zealand,9,Martín Landajo,y,61
10/09/2016,New Zealand,1,Nahuel Tetaz Chaparro,y,63
10/09/2016,New Zealand,10,Nicolas Sanchez,y,67
10/09/2016,New Zealand,15,Joaquin Tuculet,y,80
10/09/2016,New Zealand,6,Pablo Matera,y,67
10/09/2016,New Zealand,12,Juan Martín Hernández,y,37
10/09/2016,New Zealand,20,Leonardo Senatore,n,39
10/09/2016,New Zealand,22,Santiago Gonzalez Iglesias,n,43
10/09/2016,New Zealand,23,Ramiro Moyano,n,13
10/09/2016,New Zealand,4,Guido Petti Pagadizabal,y,41
10/09/2016,New Zealand,5,Matias Alemanno,y,80
10/09/2016,New Zealand,16,Julian Montoya,n,17
10/09/2016,New Zealand,11,Santiago Cordero,y,80
10/09/2016,New Zealand,7,Javier Ortega Desio,y,80
10/09/2016,New Zealand,17,Lucas Noguera,n,17
10/09/2016,New Zealand,2,Agustín Creevy,y,63
17/09/2016,Australia,19,Marcos Kremer,n,14
17/09/2016,Australia,8,Facundo Isa,y,72
17/09/2016,Australia,18,Enrique Pieretto Heiland,n,15
17/09/2016,Australia,3,Ramiro Herrera,y,65
17/09/2016,Australia,23,Matias Orlando,n,19
17/09/2016,Australia,9,Tomas Cubelli,y,61
17/09/2016,Australia,13,Matias Moroni,y,80
17/09/2016,Australia,21,Martín Landajo,n,19
17/09/2016,Australia,1,Nahuel Tetaz Chaparro,y,61
17/09/2016,Australia,10,Nicolas Sanchez,y,74
17/09/2016,Australia,15,Joaquin Tuculet,y,80
17/09/2016,Australia,6,Pablo Matera,y,66
17/09/2016,Australia,20,Leonardo Senatore,n,36
17/09/2016,Australia,12,Santiago Gonzalez Iglesias,y,77
17/09/2016,Australia,22,Gabriel Ascarate,n,10
17/09/2016,Australia,11,Lucas Gonzalez Amorosino,y,61
17/09/2016,Australia,7,Juan Manuel Leguizamon,y,44
17/09/2016,Australia,5,Matias Alemanno,y,80
17/09/2016,Australia,16,Julian Montoya,n,34
17/09/2016,Australia,14,Santiago Cordero,y,80
17/09/2016,Australia,4,Javier Ortega Desio,y,80
17/09/2016,Australia,17,Lucas Noguera,n,19
17/09/2016,Australia,2,Agustín Creevy,y,46
01/10/2016,New Zealand,8,Facundo Isa,y,80
01/10/2016,New Zealand,18,Enrique Pieretto Heiland,n,16
01/10/2016,New Zealand,3,Ramiro Herrera,y,64
01/10/2016,New Zealand,23,Matias Orlando,n,2
01/10/2016,New Zealand,21,Tomas Cubelli,n,23
01/10/2016,New Zealand,13,Matias Moroni,y,78
01/10/2016,New Zealand,9,Martín Landajo,y,57
01/10/2016,New Zealand,1,Nahuel Tetaz Chaparro,y,53
01/10/2016,New Zealand,10,Nicolas Sanchez,y,69
01/10/2016,New Zealand,15,Joaquin Tuculet,y,80
01/10/2016,New Zealand,6,Pablo Matera,y,66
01/10/2016,New Zealand,22,Jeronimo de la Fuente,n,11
01/10/2016,New Zealand,20,Leonardo Senatore,n,22
01/10/2016,New Zealand,12,Santiago Gonzalez Iglesias,y,80
01/10/2016,New Zealand,19,Juan Manuel Leguizamon,n,14
01/10/2016,New Zealand,11,Ramiro Moyano,y,80
01/10/2016,New Zealand,4,Guido Petti Pagadizabal,y,80
01/10/2016,New Zealand,5,Matias Alemanno,y,58
01/10/2016,New Zealand,16,Julian Montoya,n,31
01/10/2016,New Zealand,14,Santiago Cordero,y,80
01/10/2016,New Zealand,7,Javier Ortega Desio,y,80
01/10/2016,New Zealand,17,Lucas Noguera,n,27
01/10/2016,New Zealand,2,Agustín Creevy,y,49
08/10/2016,Australia,19,Marcos Kremer,n,5
08/10/2016,Australia,18,Enrique Pieretto Heiland,n,12
08/10/2016,Australia,3,Ramiro Herrera,y,68
08/10/2016,Australia,13,Matias Orlando,y,80
08/10/2016,Australia,20,Tomas Cubelli,n,22
08/10/2016,Australia,14,Matias Moroni,y,80
08/10/2016,Australia,9,Martín Landajo,y,80
08/10/2016,Australia,15,Joaquin Tuculet,y,80
08/10/2016,Australia,6,Pablo Matera,y,80
08/10/2016,Australia,17,Santiago Garcia Botta,n,12
08/10/2016,Australia,12,Jeronimo de la Fuente,y,80
08/10/2016,Australia,8,Leonardo Senatore,y,51
08/10/2016,Australia,10,Santiago Gonzalez Iglesias,y,80
08/10/2016,Australia,22,Gabriel Ascarate,n,0
08/10/2016,Australia,23,Lucas Gonzalez Amorosino,n,0
08/10/2016,Australia,21,Juan Manuel Leguizamon,n,29
08/10/2016,Australia,11,Ramiro Moyano,y,58
08/10/2016,Australia,4,Guido Petti Pagadizabal,y,75
08/10/2016,Australia,5,Matias Alemanno,y,80
08/10/2016,Australia,16,Julian Montoya,n,14
08/10/2016,Australia,7,Javier Ortega Desio,y,80
08/10/2016,Australia,1,Lucas Noguera,y,68
08/10/2016,Australia,2,Agustín Creevy,y,66
05/11/2016,Japan,8,Facundo Isa,y,50
05/11/2016,Japan,18,Enrique Pieretto Heiland,n,27
05/11/2016,Japan,3,Ramiro Herrera,y,53
05/11/2016,Japan,13,Matias Orlando,y,80
05/11/2016,Japan,21,Tomas Cubelli,n,27
05/11/2016,Japan,14,Matias Moroni,y,80
05/11/2016,Japan,9,Martín Landajo,y,53
05/11/2016,Japan,10,Nicolas Sanchez,y,80
