date,opposition,shirt,player,started,minutes
04/02/2017,Ireland,23,Mark Bennett,n,20
04/02/2017,Ireland,17,Gordon Reid,n,24
04/02/2017,Ireland,2,Fraser Brown,y,27
04/02/2017,Ireland,14,Sean Maitland,y,80
04/02/2017,Ireland,7,Hamish Watson,y,49
04/02/2017,Ireland,16,Ross Ford,n,53
04/02/2017,Ireland,11,Tommy Seymour,y,80
04/02/2017,Ireland,13,Huw Jones,y,60
04/02/2017,Ireland,9,Greig Laidlaw,y,80
04/02/2017,Ireland,12,Alex Dunbar,y,80
04/02/2017,Ireland,10,Finn Russell,y,75
04/02/2017,Ireland,4,Richie Gray,y,80
04/02/2017,Ireland,3,Zander Fagerson,y,80
04/02/2017,Ireland,8,Josh Strauss,y,66
04/02/2017,Ireland,21,Ali Price,n,0
04/02/2017,Ireland,19,Tim Swinson,n,14
04/02/2017,Ireland,6,Ryan Wilson,y,80
04/02/2017,Ireland,15,Stuart Hogg,y,80
04/02/2017,Ireland,22,Duncan Weir,n,5
04/02/2017,Ireland,1,Allan Dell,y,56
04/02/2017,Ireland,5,Jonny Gray,y,80
12/02/2017,France,18,Simon Berghan,n,20
12/02/2017,France,6,John Barclay,y,80
12/02/2017,France,20,John Hardie,n,0
12/02/2017,France,23,Mark Bennett,n,0
12/02/2017,France,17,Gordon Reid,n,35
12/02/2017,France,2,Fraser Brown,y,67
12/02/2017,France,14,Sean Maitland,y,80
12/02/2017,France,7,Hamish Watson,y,80
12/02/2017,France,16,Ross Ford,n,13
12/02/2017,France,11,Tommy Seymour,y,80
12/02/2017,France,13,Huw Jones,y,80
12/02/2017,France,9,Greig Laidlaw,y,25
12/02/2017,France,12,Alex Dunbar,y,80
12/02/2017,France,10,Finn Russell,y,75
12/02/2017,France,4,Richie Gray,y,80
12/02/2017,France,3,Zander Fagerson,y,60
12/02/2017,France,8,Josh Strauss,y,80
12/02/2017,France,21,Ali Price,n,55
12/02/2017,France,19,Tim Swinson,n,39
12/02/2017,France,15,Stuart Hogg,y,80
12/02/2017,France,22,Duncan Weir,n,5
12/02/2017,France,1,Allan Dell,y,45
12/02/2017,France,5,Jonny Gray,y,80
25/02/2017,Wales,18,Simon Berghan,n,0
25/02/2017,Wales,11,Tim Visser,y,80
25/02/2017,Wales,6,John Barclay,y,80
25/02/2017,Wales,7,John Hardie,y,25
25/02/2017,Wales,23,Mark Bennett,n,0
25/02/2017,Wales,1,Gordon Reid,y,52
25/02/2017,Wales,2,Fraser Brown,y,71
25/02/2017,Wales,20,Hamish Watson,n,55
25/02/2017,Wales,16,Ross Ford,n,9
25/02/2017,Wales,14,Tommy Seymour,y,80
25/02/2017,Wales,13,Huw Jones,y,80
25/02/2017,Wales,12,Alex Dunbar,y,80
25/02/2017,Wales,10,Finn Russell,y,80
25/02/2017,Wales,4,Richie Gray,y,80
25/02/2017,Wales,3,Zander Fagerson,y,80
25/02/2017,Wales,9,Ali Price,y,55
25/02/2017,Wales,19,Tim Swinson,n,0
25/02/2017,Wales,21,Henry Pyrgos,n,25
25/02/2017,Wales,8,Ryan Wilson,y,80
25/02/2017,Wales,15,Stuart Hogg,y,80
25/02/2017,Wales,22,Duncan Weir,n,0
25/02/2017,Wales,17,Allan Dell,n,28
25/02/2017,Wales,5,Jonny Gray,y,80
11/03/2017,England,18,Simon Berghan,n,19
11/03/2017,England,20,Cornell Du Preez,n,0
11/03/2017,England,11,Tim Visser,y,80
11/03/2017,England,6,John Barclay,y,80
11/03/2017,England,23,Mark Bennett,n,0
11/03/2017,England,1,Gordon Reid,y,44
11/03/2017,England,2,Fraser Brown,y,44
11/03/2017,England,7,Hamish Watson,y,80
11/03/2017,England,16,Ross Ford,n,36
11/03/2017,England,14,Tommy Seymour,y,80
11/03/2017,England,13,Huw Jones,y,80
11/03/2017,England,12,Alex Dunbar,y,80
11/03/2017,England,10,Finn Russell,y,80
11/03/2017,England,4,Richie Gray,y,80
11/03/2017,England,3,Zander Fagerson,y,61
11/03/2017,England,9,Ali Price,y,80
11/03/2017,England,19,Tim Swinson,n,5
11/03/2017,England,21,Henry Pyrgos,n,59
11/03/2017,England,8,Ryan Wilson,y,80
11/03/2017,England,15,Stuart Hogg,y,80
11/03/2017,England,22,Duncan Weir,n,0
11/03/2017,England,17,Allan Dell,n,36
11/03/2017,England,5,Jonny Gray,y,75
18/03/2017,Italy,18,Simon Berghan,n,14
18/03/2017,Italy,20,Cornell Du Preez,n,31
18/03/2017,Italy,11,Tim Visser,y,80
18/03/2017,Italy,6,John Barclay,y,80
18/03/2017,Italy,1,Gordon Reid,y,56
18/03/2017,Italy,16,Fraser Brown,n,14
18/03/2017,Italy,4,Grant Gilchrist,y,57
18/03/2017,Italy,7,Hamish Watson,y,80
18/03/2017,Italy,2,Ross Ford,y,66
18/03/2017,Italy,14,Tommy Seymour,y,80
18/03/2017,Italy,13,Huw Jones,y,26
18/03/2017,Italy,12,Alex Dunbar,y,80
18/03/2017,Italy,10,Finn Russell,y,80
18/03/2017,Italy,3,Zander Fagerson,y,66
18/03/2017,Italy,9,Ali Price,y,54
18/03/2017,Italy,19,Tim Swinson,n,23
18/03/2017,Italy,21,Henry Pyrgos,n,26
18/03/2017,Italy,8,Ryan Wilson,y,49
18/03/2017,Italy,15,Stuart Hogg,y,80
18/03/2017,Italy,23,Matt Scott,n,49
18/03/2017,Italy,22,Duncan Weir,n,5
18/03/2017,Italy,17,Allan Dell,n,24
18/03/2017,Italy,5,Jonny Gray,y,80
10/06/2017,Italy,15,Duncan Taylor,y,80
10/06/2017,Italy,11,Tim Visser,y,69
10/06/2017,Italy,6,John Barclay,y,80
10/06/2017,Italy,14,Damien Hoyland,y,80
10/06/2017,Italy,23,Pete Horne,n,29
10/06/2017,Italy,17,Gordon Reid,n,33
10/06/2017,Italy,16,Fraser Brown,n,24
10/06/2017,Italy,21,Rory Hughes,n,11
10/06/2017,Italy,2,Ross Ford,y,56
10/06/2017,Italy,12,Alex Dunbar,y,80
10/06/2017,Italy,20,Magnus Bradbury,n,21
10/06/2017,Italy,10,Finn Russell,y,51
10/06/2017,Italy,18,Zander Fagerson,n,24
10/06/2017,Italy,19,Rob Harley,n,29
10/06/2017,Italy,8,Josh Strauss,y,51
10/06/2017,Italy,9,Ali Price,y,51
10/06/2017,Italy,4,Tim Swinson,y,59
10/06/2017,Italy,22,Henry Pyrgos,n,29
10/06/2017,Italy,7,Ryan Wilson,y,80
10/06/2017,Italy,5,Ben Toolis,y,80
10/06/2017,Italy,13,Matt Scott,y,80
10/06/2017,Italy,3,WP Nel,y,56
10/06/2017,Italy,1,Allan Dell,y,47
17/06/2017,Australia,12,Duncan Taylor,y,80
17/06/2017,Australia,6,John Barclay,y,80
17/06/2017,Australia,1,Gordon Reid,y,55
17/06/2017,Australia,2,Fraser Brown,y,49
17/06/2017,Australia,11,Rory Hughes,y,40
17/06/2017,Australia,7,Hamish Watson,y,80
17/06/2017,Australia,16,Ross Ford,n,31
17/06/2017,Australia,13,Alex Dunbar,y,80
17/06/2017,Australia,10,Finn Russell,y,80
17/06/2017,Australia,3,Zander Fagerson,y,45
17/06/2017,Australia,20,Josh Strauss,n,22
17/06/2017,Australia,9,Ali Price,y,65
17/06/2017,Australia,19,Tim Swinson,n,7
17/06/2017,Australia,21,Henry Pyrgos,n,15
17/06/2017,Australia,8,Ryan Wilson,y,58
17/06/2017,Australia,4,Ben Toolis,y,73
17/06/2017,Australia,22,Ruaridh Jackson,n,0
17/06/2017,Australia,15,Greig Tonks,y,80
17/06/2017,Australia,23,Matt Scott,n,40
17/06/2017,Australia,18,WP Nel,n,35
17/06/2017,Australia,17,Allan Dell,n,25
17/06/2017,Australia,14,Lee Jones,y,80
17/06/2017,Australia,5,Jonny Gray,y,80
24/06/2017,Fiji,12,Duncan Taylor,y,40
24/06/2017,Fiji,11,Tim Visser,y,80
24/06/2017,Fiji,6,John Barclay,y,58
24/06/2017,Fiji,7,John Hardie,y,51
24/06/2017,Fiji,14,Damien Hoyland,y,80
24/06/2017,Fiji,10,Pete Horne,y,80
24/06/2017,Fiji,17,Gordon Reid,n,40
24/06/2017,Fiji,13,Nick Grigg,y,80
24/06/2017,Fiji,16,Fraser Brown,n,29
24/06/2017,Fiji,20,Hamish Watson,n,29
24/06/2017,Fiji,2,Ross Ford,y,51
24/06/2017,Fiji,18,Zander Fagerson,n,29
24/06/2017,Fiji,8,Josh Strauss,y,71
24/06/2017,Fiji,22,Ali Price,n,14
24/06/2017,Fiji,4,Tim Swinson,y,80
24/06/2017,Fiji,9,Henry Pyrgos,y,66
24/06/2017,Fiji,21,Ryan Wilson,n,22
24/06/2017,Fiji,19,Ben Toolis,n,9
24/06/2017,Fiji,15,Ruaridh Jackson,y,80
24/06/2017,Fiji,1,Alex Allan,y,40
24/06/2017,Fiji,23,Greig Tonks,n,40
24/06/2017,Fiji,3,WP Nel,y,51
24/06/2017,Fiji,5,Jonny Gray,y,80
11/11/2017,Samoa,20,Cornell Du Preez,n,21
11/11/2017,Samoa,6,John Barclay,y,59
11/11/2017,Samoa,22,Pete Horne,n,14
11/11/2017,Samoa,16,George Turner,n,21
11/11/2017,Samoa,2,Stuart McInally,y,59
11/11/2017,Samoa,7,Hamish Watson,y,80
11/11/2017,Samoa,14,Tommy Seymour,y,59
11/11/2017,Samoa,13,Huw Jones,y,80
11/11/2017,Samoa,12,Alex Dunbar,y,80
11/11/2017,Samoa,1,Darryl Marfo,y,59
11/11/2017,Samoa,10,Finn Russell,y,66
11/11/2017,Samoa,18,Zander Fagerson,n,48
11/11/2017,Samoa,9,Ali Price,y,66
11/11/2017,Samoa,19,Tim Swinson,n,8
11/11/2017,Samoa,21,Henry Pyrgos,n,14
11/11/2017,Samoa,8,Ryan Wilson,y,80
11/11/2017,Samoa,4,Ben Toolis,y,72
11/11/2017,Samoa,15,Stuart Hogg,y,80
11/11/2017,Samoa,3,WP Nel,y,32
11/11/2017,Samoa,11,Lee Jones,y,80
11/11/2017,Samoa,5,Jonny Gray,y,80
11/11/2017,Samoa,23,Chris Harris,n,21
11/11/2017,Samoa,17,Jamie Bhatti,n,21
18/11/2017,New Zealand,18,Simon Berghan,n,40
18/11/2017,New Zealand,8,Cornell Du Preez,y,80
18/11/2017,New Zealand,6,John Barclay,y,80
18/11/2017,New Zealand,22,Pete Horne,n,35
18/11/2017,New Zealand,16,George Turner,n,31
18/11/2017,New Zealand,19,Grant Gilchrist,n,21
18/11/2017,New Zealand,2,Stuart McInally,y,80
18/11/2017,New Zealand,7,Hamish Watson,y,27
18/11/2017,New Zealand,20,Luke Hamilton,n,22
18/11/2017,New Zealand,14,Tommy Seymour,y,80
18/11/2017,New Zealand,13,Huw Jones,y,80
18/11/2017,New Zealand,12,Alex Dunbar,y,45
18/11/2017,New Zealand,1,Darryl Marfo,y,59
18/11/2017,New Zealand,10,Finn Russell,y,80
18/11/2017,New Zealand,3,Zander Fagerson,y,40
18/11/2017,New Zealand,9,Ali Price,y,77
18/11/2017,New Zealand,21,Henry Pyrgos,n,3
18/11/2017,New Zealand,4,Ben Toolis,y,59
18/11/2017,New Zealand,15,Stuart Hogg,y,80
18/11/2017,New Zealand,23,Byron McGuigan,n,11
18/11/2017,New Zealand,11,Lee Jones,y,69
18/11/2017,New Zealand,5,Jonny Gray,y,80
18/11/2017,New Zealand,17,Jamie Bhatti,n,21
25/11/2017,Australia,3,Simon Berghan,y,40
25/11/2017,Australia,20,Cornell Du Preez,n,13
25/11/2017,Australia,22,Phil Burleigh,n,18
25/11/2017,Australia,6,John Barclay,y,80
25/11/2017,Australia,12,Pete Horne,y,62
25/11/2017,Australia,16,Fraser Brown,n,12
25/11/2017,Australia,4,Grant Gilchrist,y,54
25/11/2017,Australia,15,Sean Maitland,y,73
25/11/2017,Australia,2,Stuart McInally,y,68
25/11/2017,Australia,7,Hamish Watson,y,67
25/11/2017,Australia,14,Tommy Seymour,y,80
25/11/2017,Australia,13,Huw Jones,y,80
25/11/2017,Australia,1,Darryl Marfo,y,40
25/11/2017,Australia,10,Finn Russell,y,80
25/11/2017,Australia,18,Zander Fagerson,n,40
25/11/2017,Australia,9,Ali Price,y,67
25/11/2017,Australia,21,Henry Pyrgos,n,13
25/11/2017,Australia,8,Ryan Wilson,y,80
25/11/2017,Australia,19,Ben Toolis,n,26
25/11/2017,Australia,23,Ruaridh Jackson,n,7
25/11/2017,Australia,11,Byron McGuigan,y,80
25/11/2017,Australia,5,Jonny Gray,y,80
25/11/2017,Australia,17,Jamie Bhatti,n,40
03/02/2018,Wales,8,Cornell Du Preez,y,49
03/02/2018,Wales,6,John Barclay,y,80
03/02/2018,Wales,22,Pete Horne,n,26
03/02/2018,Wales,1,Gordon Reid,y,49
03/02/2018,Wales,19,Grant Gilchrist,n,26
03/02/2018,Wales,23,Sean Maitland,n,26
03/02/2018,Wales,2,Stuart McInally,y,70
03/02/2018,Wales,7,Hamish Watson,y,80
03/02/2018,Wales,14,Tommy Seymour,y,80
03/02/2018,Wales,12,Huw Jones,y,80
03/02/2018,Wales,21,Greig Laidlaw,n,31
03/02/2018,Wales,10,Finn Russell,y,80
03/02/2018,Wales,16,Scott Lawson,n,10
03/02/2018,Wales,9,Ali Price,y,49
03/02/2018,Wales,20,Ryan Wilson,n,31
03/02/2018,Wales,4,Ben Toolis,y,54
03/02/2018,Wales,15,Stuart Hogg,y,80
03/02/2018,Wales,11,Byron McGuigan,y,54
03/02/2018,Wales,3,Jon Welsh,y,64
03/02/2018,Wales,18,Murray McCallum,n,16
03/02/2018,Wales,5,Jonny Gray,y,80
03/02/2018,Wales,13,Chris Harris,y,54
03/02/2018,Wales,17,Jamie Bhatti,n,31
11/02/2018,France,16,Scott Lawson,n,0
11/02/2018,France,21,Ali Price,n,15
11/02/2018,France,8,Ryan Wilson,y,80
11/02/2018,France,19,Ben Toolis,n,22
11/02/2018,France,20,David Denton,n,15
11/02/2018,France,15,Stuart Hogg,y,80
11/02/2018,France,18,Jon Welsh,n,0
11/02/2018,France,5,Jonny Gray,y,80
11/02/2018,France,22,Chris Harris,n,0
11/02/2018,France,17,Jamie Bhatti,n,22
11/02/2018,France,3,Simon Berghan,y,80
11/02/2018,France,6,John Barclay,y,65
11/02/2018,France,12,Pete Horne,y,80
11/02/2018,France,1,Gordon Reid,y,58
11/02/2018,France,4,Grant Gilchrist,y,58
11/02/2018,France,11,Sean Maitland,y,80
11/02/2018,France,2,Stuart McInally,y,80
11/02/2018,France,7,Hamish Watson,y,80
11/02/2018,France,14,Tommy Seymour,y,80
11/02/2018,France,13,Huw Jones,y,80
11/02/2018,France,9,Greig Laidlaw,y,80
11/02/2018,France,10,Finn Russell,y,65
11/02/2018,France,23,Blair Kinghorn,n,0
24/02/2018,England,3,Simon Berghan,y,69
24/02/2018,England,6,John Barclay,y,80
24/02/2018,England,12,Pete Horne,y,72
24/02/2018,England,1,Gordon Reid,y,56
24/02/2018,England,22,Nick Grigg,n,8
24/02/2018,England,4,Grant Gilchrist,y,56
24/02/2018,England,11,Sean Maitland,y,80
24/02/2018,England,2,Stuart McInally,y,80
24/02/2018,England,7,Hamish Watson,y,80
24/02/2018,England,14,Tommy Seymour,y,65
24/02/2018,England,13,Huw Jones,y,80
24/02/2018,England,9,Greig Laidlaw,y,63
24/02/2018,England,10,Finn Russell,y,80
24/02/2018,England,23,Blair Kinghorn,n,15
24/02/2018,England,16,Scott Lawson,n,0
24/02/2018,England,21,Ali Price,n,17
24/02/2018,England,19,Tim Swinson,n,24
24/02/2018,England,8,Ryan Wilson,y,69
24/02/2018,England,20,David Denton,n,11
24/02/2018,England,15,Stuart Hogg,y,80
24/02/2018,England,18,WP Nel,n,11
24/02/2018,England,5,Jonny Gray,y,80
24/02/2018,England,17,Jamie Bhatti,n,24
10/03/2018,Ireland,3,Simon Berghan,y,54
10/03/2018,Ireland,6,John Barclay,y,80
10/03/2018,Ireland,12,Pete Horne,y,73
10/03/2018,Ireland,1,Gordon Reid,y,54
10/03/2018,Ireland,22,Nick Grigg,n,7
10/03/2018,Ireland,16,Fraser Brown,n,21
10/03/2018,Ireland,4,Grant Gilchrist,y,80
10/03/2018,Ireland,11,Sean Maitland,y,80
10/03/2018,Ireland,2,Stuart McInally,y,59
10/03/2018,Ireland,7,Hamish Watson,y,80
10/03/2018,Ireland,13,Huw Jones,y,80
10/03/2018,Ireland,9,Greig Laidlaw,y,67
10/03/2018,Ireland,10,Finn Russell,y,80
10/03/2018,Ireland,14,Blair Kinghorn,y,80
10/03/2018,Ireland,21,Ali Price,n,13
10/03/2018,Ireland,19,Tim Swinson,n,9
10/03/2018,Ireland,8,Ryan Wilson,y,80
10/03/2018,Ireland,20,David Denton,n,0
10/03/2018,Ireland,15,Stuart Hogg,y,80
10/03/2018,Ireland,18,WP Nel,n,26
10/03/2018,Ireland,23,Lee Jones,n,0
10/03/2018,Ireland,5,Jonny Gray,y,71
10/03/2018,Ireland,17,Jamie Bhatti,n,26
17/03/2018,Italy,6,John Barclay,y,80
17/03/2018,Italy,22,Pete Horne,n,28
17/03/2018,Italy,1,Gordon Reid,y,40
17/03/2018,Italy,12,Nick Grigg,y,80
17/03/2018,Italy,2,Fraser Brown,y,40
17/03/2018,Italy,11,Sean Maitland,y,80
17/03/2018,Italy,16,Stuart McInally,n,40
17/03/2018,Italy,7,Hamish Watson,y,80
17/03/2018,Italy,14,Tommy Seymour,y,80
17/03/2018,Italy,13,Huw Jones,y,52
17/03/2018,Italy,9,Greig Laidlaw,y,80
17/03/2018,Italy,10,Finn Russell,y,80
17/03/2018,Italy,23,Blair Kinghorn,n,0
17/03/2018,Italy,19,Richie Gray,n,28
17/03/2018,Italy,18,Zander Fagerson,n,40
17/03/2018,Italy,21,Ali Price,n,0
17/03/2018,Italy,4,Tim Swinson,y,52
17/03/2018,Italy,8,Ryan Wilson,y,66
17/03/2018,Italy,20,David Denton,n,14
17/03/2018,Italy,15,Stuart Hogg,y,80
17/03/2018,Italy,3,WP Nel,y,40
17/03/2018,Italy,5,Jonny Gray,y,80
17/03/2018,Italy,17,Jamie Bhatti,n,40
09/06/2018,Canada,3,Simon Berghan,y,61
09/06/2018,Canada,7,Jamie Ritchie,y,80
09/06/2018,Canada,16,George Turner,n,50
09/06/2018,Canada,23,Mark Bennett,n,50
09/06/2018,Canada,19,Lewis Carmichael,n,19
09/06/2018,Canada,2,Fraser Brown,y,30
09/06/2018,Canada,5,Grant Gilchrist,y,80
09/06/2018,Canada,20,Luke Hamilton,n,11
09/06/2018,Canada,6,Magnus Bradbury,y,80
09/06/2018,Canada,15,Blair Kinghorn,y,80
09/06/2018,Canada,12,James Lang,y,80
09/06/2018,Canada,21,Ali Price,n,29
09/06/2018,Canada,9,Sam Hidalgo-Clyne,y,51
09/06/2018,Canada,22,Adam Hastings,n,0
09/06/2018,Canada,4,Ben Toolis,y,61
09/06/2018,Canada,8,David Denton,y,69
09/06/2018,Canada,10,Ruaridh Jackson,y,80
09/06/2018,Canada,11,Byron McGuigan,y,80
09/06/2018,Canada,18,Murray McCallum,n,19
09/06/2018,Canada,1,Allan Dell,y,51
09/06/2018,Canada,14,Lee Jones,y,30
09/06/2018,Canada,13,Chris Harris,y,80
09/06/2018,Canada,17,Jamie Bhatti,n,29
16/06/2018,USA,12,Pete Horne,y,80
16/06/2018,USA,2,George Turner,y,80
16/06/2018,USA,22,Mark Bennett,n,22
16/06/2018,USA,4,Lewis Carmichael,y,53
16/06/2018,USA,13,Nick Grigg,y,58
16/06/2018,USA,16,Fraser Brown,n,29
16/06/2018,USA,19,Grant Gilchrist,n,27
16/06/2018,USA,7,Luke Hamilton,y,51
16/06/2018,USA,14,Blair Kinghorn,y,80
16/06/2018,USA,8,Matt Fagerson,y,64
16/06/2018,USA,3,Zander Fagerson,y,58
16/06/2018,USA,23,Dougie Fife,n,8
16/06/2018,USA,9,George Horne,y,64
16/06/2018,USA,21,Sam Hidalgo-Clyne,n,16
16/06/2018,USA,10,Adam Hastings,y,80
16/06/2018,USA,6,Tim Swinson,y,80
16/06/2018,USA,5,Ben Toolis,y,80
16/06/2018,USA,20,David Denton,n,16
16/06/2018,USA,15,Stuart Hogg,y,80
16/06/2018,USA,11,Byron McGuigan,y,72
16/06/2018,USA,18,Murray McCallum,n,22
16/06/2018,USA,17,Allan Dell,n,22
16/06/2018,USA,1,Jamie Bhatti,y,58
23/06/2018,Argentina,3,Simon Berghan,y,49
23/06/2018,Argentina,20,Jamie Ritchie,n,20
23/06/2018,Argentina,12,Pete Horne,y,80
23/06/2018,Argentina,16,George Turner,n,14
23/06/2018,Argentina,13,Nick Grigg,y,60
23/06/2018,Argentina,7,Fraser Brown,y,60
23/06/2018,Argentina,5,Grant Gilchrist,y,80
23/06/2018,Argentina,2,Stuart McInally,y,66
23/06/2018,Argentina,6,Magnus Bradbury,y,80
23/06/2018,Argentina,11,Blair Kinghorn,y,80
23/06/2018,Argentina,22,James Lang,n,8
23/06/2018,Argentina,18,Zander Fagerson,n,31
23/06/2018,Argentina,14,Dougie Fife,y,80
23/06/2018,Argentina,9,George Horne,y,66
23/06/2018,Argentina,21,Sam Hidalgo-Clyne,n,14
23/06/2018,Argentina,10,Adam Hastings,y,72
23/06/2018,Argentina,4,Tim Swinson,y,5
23/06/2018,Argentina,19,Ben Toolis,n,75
23/06/2018,Argentina,8,David Denton,y,80
23/06/2018,Argentina,15,Stuart Hogg,y,80
23/06/2018,Argentina,1,Allan Dell,y,49
23/06/2018,Argentina,23,Chris Harris,n,20
23/06/2018,Argentina,17,Jamie Bhatti,n,31
03/11/2018,Wales,18,Simon Berghan,n,25
03/11/2018,Wales,6,Jamie Ritchie,y,63
03/11/2018,Wales,22,Pete Horne,n,17
03/11/2018,Wales,16,Fraser Brown,n,25
03/11/2018,Wales,19,Grant Gilchrist,n,10
03/11/2018,Wales,2,Stuart McInally,y,55
03/11/2018,Wales,7,Hamish Watson,y,80
03/11/2018,Wales,14,Tommy Seymour,y,74
03/11/2018,Wales,13,Huw Jones,y,63
03/11/2018,Wales,12,Alex Dunbar,y,80
03/11/2018,Wales,15,Blair Kinghorn,y,80
03/11/2018,Wales,20,Matt Fagerson,n,17
03/11/2018,Wales,21,George Horne,n,17
03/11/2018,Wales,9,Ali Price,y,63
03/11/2018,Wales,10,Adam Hastings,y,80
03/11/2018,Wales,8,Ryan Wilson,y,80
03/11/2018,Wales,4,Ben Toolis,y,80
03/11/2018,Wales,17,Alex Allan,n,25
03/11/2018,Wales,23,Darcy Graham,n,6
03/11/2018,Wales,3,WP Nel,y,55
03/11/2018,Wales,1,Allan Dell,y,55
03/11/2018,Wales,11,Lee Jones,y,80
03/11/2018,Wales,5,Jonny Gray,y,70
10/11/2018,Fiji,18,Simon Berghan,n,24
10/11/2018,Fiji,7,Jamie Ritchie,y,80
10/11/2018,Fiji,4,Sam Skinner,y,80
10/11/2018,Fiji,12,Pete Horne,y,70
10/11/2018,Fiji,2,Fraser Brown,y,52
10/11/2018,Fiji,5,Grant Gilchrist,y,80
10/11/2018,Fiji,11,Sean Maitland,y,80
10/11/2018,Fiji,16,Stuart McInally,n,28
10/11/2018,Fiji,14,Tommy Seymour,y,80
10/11/2018,Fiji,9,Greig Laidlaw,y,60
10/11/2018,Fiji,13,Alex Dunbar,y,49
10/11/2018,Fiji,10,Finn Russell,y,80
10/11/2018,Fiji,8,Matt Fagerson,y,29
10/11/2018,Fiji,20,Josh Strauss,n,51
10/11/2018,Fiji,21,George Horne,n,20
10/11/2018,Fiji,22,Adam Hastings,n,10
10/11/2018,Fiji,6,Ryan Wilson,y,61
10/11/2018,Fiji,17,Alex Allan,n,24
10/11/2018,Fiji,15,Stuart Hogg,y,80
10/11/2018,Fiji,3,WP Nel,y,56
10/11/2018,Fiji,1,Allan Dell,y,56
10/11/2018,Fiji,19,Jonny Gray,n,19
10/11/2018,Fiji,23,Chris Harris,n,31
17/11/2018,South Africa,18,Simon Berghan,n,24
17/11/2018,South Africa,20,Jamie Ritchie,n,7
17/11/2018,South Africa,6,Sam Skinner,y,73
17/11/2018,South Africa,12,Pete Horne,y,68
17/11/2018,South Africa,1,Gordon Reid,y,45
17/11/2018,South Africa,16,Fraser Brown,n,24
17/11/2018,South Africa,11,Sean Maitland,y,80
17/11/2018,South Africa,2,Stuart McInally,y,56
17/11/2018,South Africa,7,Hamish Watson,y,80
17/11/2018,South Africa,14,Tommy Seymour,y,80
17/11/2018,South Africa,13,Huw Jones,y,80
17/11/2018,South Africa,9,Greig Laidlaw,y,63
17/11/2018,South Africa,10,Finn Russell,y,80
17/11/2018,South Africa,19,Josh Strauss,n,24
17/11/2018,South Africa,21,Ali Price,n,17
17/11/2018,South Africa,22,Adam Hastings,n,12
17/11/2018,South Africa,8,Ryan Wilson,y,56
17/11/2018,South Africa,4,Ben Toolis,y,80
17/11/2018,South Africa,15,Stuart Hogg,y,63
17/11/2018,South Africa,3,WP Nel,y,56
17/11/2018,South Africa,17,Allan Dell,n,35
17/11/2018,South Africa,5,Jonny Gray,y,80
17/11/2018,South Africa,23,Chris Harris,n,17
24/11/2018,Argentina,8,Josh Strauss,y,50
24/11/2018,Argentina,21,George Horne,n,0
24/11/2018,Argentina,10,Adam Hastings,y,61
24/11/2018,Argentina,20,Ryan Wilson,n,30
24/11/2018,Argentina,17,Alex Allan,n,12
24/11/2018,Argentina,15,Stuart Hogg,y,80
24/11/2018,Argentina,23,Byron McGuigan,n,12
24/11/2018,Argentina,18,WP Nel,n,30
24/11/2018,Argentina,1,Allan Dell,y,68
24/11/2018,Argentina,5,Jonny Gray,y,68
24/11/2018,Argentina,3,Simon Berghan,y,50
24/11/2018,Argentina,6,Jamie Ritchie,y,80
24/11/2018,Argentina,19,Sam Skinner,n,12
24/11/2018,Argentina,2,Fraser Brown,y,61
24/11/2018,Argentina,4,Grant Gilchrist,y,80
24/11/2018,Argentina,14,Sean Maitland,y,80
24/11/2018,Argentina,16,Stuart McInally,n,19
24/11/2018,Argentina,7,Hamish Watson,y,80
24/11/2018,Argentina,13,Huw Jones,y,80
24/11/2018,Argentina,9,Greig Laidlaw,y,80
24/11/2018,Argentina,22,Alex Dunbar,n,19
24/11/2018,Argentina,12,Finn Russell,y,80
24/11/2018,Argentina,11,Blair Kinghorn,y,68
02/02/2019,Italy,18,Simon Berghan,n,30
02/02/2019,Italy,7,Jamie Ritchie,y,80
02/02/2019,Italy,6,Sam Skinner,y,14
02/02/2019,Italy,5,Grant Gilchrist,y,80
02/02/2019,Italy,2,Stuart McInally,y,66
02/02/2019,Italy,14,Tommy Seymour,y,80
02/02/2019,Italy,13,Huw Jones,y,58
02/02/2019,Italy,9,Greig Laidlaw,y,58
02/02/2019,Italy,10,Finn Russell,y,76
02/02/2019,Italy,11,Blair Kinghorn,y,80
02/02/2019,Italy,12,Sam Johnson,y,80
02/02/2019,Italy,20,Josh Strauss,n,66
02/02/2019,Italy,19,Gary Graham,n,8
02/02/2019,Italy,21,Ali Price,n,22
02/02/2019,Italy,22,Adam Hastings,n,4
02/02/2019,Italy,8,Ryan Wilson,y,72
02/02/2019,Italy,4,Ben Toolis,y,80
02/02/2019,Italy,15,Stuart Hogg,y,80
02/02/2019,Italy,3,WP Nel,y,50
02/02/2019,Italy,16,Jake Kerr,n,14
02/02/2019,Italy,1,Allan Dell,y,58
02/02/2019,Italy,23,Chris Harris,n,22
02/02/2019,Italy,17,Jamie Bhatti,n,22
09/02/2019,Ireland,3,Simon Berghan,y,69
09/02/2019,Ireland,7,Jamie Ritchie,y,75
09/02/2019,Ireland,22,Pete Horne,n,16
09/02/2019,Ireland,18,D'arcy Rae,n,11
09/02/2019,Ireland,16,Fraser Brown,n,16
09/02/2019,Ireland,4,Grant Gilchrist,y,80
09/02/2019,Ireland,11,Sean Maitland,y,80
