team,date,opposition,competition,starting_xv_avg_age,bench_avg_age,full_squad_avg_age,players_with_dob,players_total
argentina,16/05/2015,Uruguay,CONSUR Cup 2015,24.69,22.38,23.89,23,23
argentina,23/05/2015,Paraguay,CONSUR Cup 2015,23.89,25.13,24.32,23,23
argentina,20/06/2015,French Barbarians,Tour 2015,25.04,25.1,25.07,26,26
argentina,17/07/2015,New Zealand,The Rugby Championship 2015,27.69,25.96,27.09,23,23
argentina,25/07/2015,Australia,The Rugby Championship 2015,27.23,26.01,26.81,23,23
argentina,08/08/2015,South Africa,The Rugby Championship 2015,27.78,24.41,26.61,23,23
argentina,15/08/2015,South Africa,The Rugby Championship 2015,26.54,25.75,26.27,23,23
argentina,20/09/2015,New Zealand,Men's Rugby World Cup 2015,27.55,26.66,27.24,23,23
argentina,25/09/2015,Georgia,Men's Rugby World Cup 2015,27.81,24.96,26.82,23,23
argentina,04/10/2015,Tonga,Men's Rugby World Cup 2015,26.65,25.83,26.36,23,23
argentina,11/10/2015,Namibia,Men's Rugby World Cup 2015,26.09,30.1,27.48,23,23
argentina,18/10/2015,Ireland,Men's Rugby World Cup 2015,27.26,25.4,26.61,23,23
argentina,25/10/2015,Australia,Men's Rugby World Cup 2015,27.76,24.83,26.74,23,23
argentina,30/10/2015,South Africa,Men's Rugby World Cup 2015,26.68,25.38,26.23,23,23
argentina,21/11/2015,Barbarians,Men's Internationals 2015,24.31,24.6,24.41,23,23
argentina,11/06/2016,Italy,Men's Internationals 2016,25.63,25.43,25.56,23,23
argentina,19/06/2016,France,Men's Internationals 2016,25.97,25.37,25.76,23,23
argentina,25/06/2016,France,Men's Internationals 2016,25.42,25.86,25.58,23,23
argentina,20/08/2016,South Africa,The Rugby Championship 2016,26.84,24.53,26.03,23,23
argentina,27/08/2016,South Africa,The Rugby Championship 2016,26.85,25.12,26.25,23,23
argentina,10/09/2016,New Zealand,The Rugby Championship 2016,26.35,25.1,25.91,23,23
argentina,17/09/2016,Australia,The Rugby Championship 2016,27.07,25.14,26.4,23,23
argentina,01/10/2016,New Zealand,The Rugby Championship 2016,26.11,26.4,26.21,23,23
argentina,08/10/2016,Australia,The Rugby Championship 2016,26.48,26.1,26.35,23,23
argentina,05/11/2016,Japan,Tour 2016,25.63,27.18,26.17,23,23
argentina,12/11/2016,Wales,Tour 2016,26.26,25.77,26.09,23,23
argentina,19/11/2016,Scotland,Tour 2016,26.28,27.14,26.58,23,23
argentina,26/11/2016,England,Tour 2016,26.96,24.84,26.23,23,23
argentina,10/06/2017,England,Tour 2017,26.61,27.14,26.79,23,23
argentina,17/06/2017,England,Tour 2017,26.68,26.25,26.53,23,23
argentina,24/06/2017,Georgia,Tour 2017,27.08,25.87,26.66,23,23
argentina,19/08/2017,South Africa,The Rugby Championship 2017,26.61,26.63,26.62,23,23
argentina,26/08/2017,South Africa,The Rugby Championship 2017,27.37,25.43,26.69,23,23
argentina,09/09/2017,New Zealand,The Rugby Championship 2017,26.7,24.97,26.1,23,23
argentina,16/09/2017,Australia,The Rugby Championship 2017,26.33,26.2,26.28,23,23
argentina,30/09/2017,New Zealand,The Rugby Championship 2017,26.75,26.7,26.73,23,23
argentina,07/10/2017,Australia,The Rugby Championship 2017,26.44,27.5,26.81,23,23
argentina,11/11/2017,England,Tour 2017,26.96,26.68,26.86,23,23
argentina,18/11/2017,Italy,Tour 2017,27.01,26.47,26.83,23,23
argentina,25/11/2017,Ireland,Tour 2017,26.58,25.44,26.18,23,23
argentina,09/06/2018,Wales,Tour 2018,26.06,25.64,25.92,23,23
argentina,16/06/2018,Wales,Tour 2018,26.45,24.96,25.93,23,23
argentina,23/06/2018,Scotland,Tour 2018,26.48,24.42,25.76,23,23
argentina,18/08/2018,South Africa,The Rugby Championship 2018,26.38,25.96,26.23,23,23
argentina,25/08/2018,South Africa,The Rugby Championship 2018,26.32,25.68,26.1,23,23
argentina,08/09/2018,New Zealand,The Rugby Championship 2018,26.69,26.67,26.68,23,23
argentina,15/09/2018,Australia,The Rugby Championship 2018,26.12,27.25,26.51,23,23
argentina,29/09/2018,New Zealand,The Rugby Championship 2018,26.31,27.48,26.72,23,23
argentina,06/10/2018,Australia,The Rugby Championship 2018,27.02,27.57,27.21,23,23
argentina,10/11/2018,Ireland,Tour 2018,26.73,25.82,26.42,23,23
argentina,17/11/2018,France,Tour 2018,26.45,26.71,26.54,23,23
argentina,24/11/2018,Scotland,Tour 2018,26.39,26.14,26.31,23,23
argentina,01/12/2018,Barbarians,Killik Cup 2018,26.01,24.84,25.6,23,23
argentina,20/07/2019,New Zealand,The Rugby Championship 2019,28.17,26.2,27.48,23,23
argentina,27/07/2019,Australia,The Rugby Championship 2019,27.85,28.36,28.02,23,23
argentina,10/08/2019,South Africa,The Rugby Championship 2019,28.24,26.18,27.52,23,23
argentina,17/08/2019,South Africa,Men's Internationals 2019,26.16,27.76,26.72,23,23
argentina,21/09/2019,France,Men's Rugby World Cup 2019,28.34,25.68,27.41,23,23
argentina,28/09/2019,Tonga,Men's Rugby World Cup 2019,27.19,27.02,27.13,23,23
argentina,05/10/2019,England,Men's Rugby World Cup 2019,27.45,25.63,26.82,23,23
argentina,09/10/2019,USA,Men's Rugby World Cup 2019,26.93,27.06,26.98,23,23
argentina,14/11/2020,New Zealand,The Rugby Championship 2020,27.93,24.98,26.91,23,23
argentina,21/11/2020,Australia,The Rugby Championship 2020,27.65,25.68,26.97,23,23
argentina,28/11/2020,New Zealand,The Rugby Championship 2020,26.53,25.93,26.32,23,23
argentina,05/12/2020,Australia,The Rugby Championship 2020,27.57,24.93,26.65,23,23
argentina,03/07/2021,Romania,Men's Internationals 2021,28.42,26.57,27.78,23,23
argentina,10/07/2021,Wales,Men's Internationals 2021,28.72,26.86,28.07,23,23
argentina,17/07/2021,Wales,Men's Internationals 2021,28.34,28.33,28.34,23,23
argentina,14/08/2021,South Africa,The Rugby Championship 2021,28.16,28.91,28.42,23,23
argentina,21/08/2021,South Africa,The Rugby Championship 2021,27.47,26.22,27.04,23,23
argentina,12/09/2021,New Zealand,The Rugby Championship 2021,27.72,26.88,27.43,23,23
argentina,18/09/2021,New Zealand,The Rugby Championship 2021,25.77,28.25,26.63,23,23
argentina,25/09/2021,Australia,The Rugby Championship 2021,25.79,24.51,25.35,23,23
argentina,02/10/2021,Australia,The Rugby Championship 2021,25.62,25.63,25.63,23,23
argentina,06/11/2021,France,Autumn Nations Series 2021,27.59,25.81,26.97,23,23
argentina,13/11/2021,Italy,Autumn Nations Series 2021,27.44,26.45,27.1,23,23
argentina,21/11/2021,Ireland,Autumn Nations Series 2021,27.12,27.33,27.2,23,23
argentina,02/07/2022,Scotland,Men's Internationals 2022,29.2,29.04,29.14,23,23
argentina,09/07/2022,Scotland,Men's Internationals 2022,29.14,28.68,28.98,23,23
argentina,16/07/2022,Scotland,Men's Internationals 2022,27.92,26.71,27.5,23,23
argentina,06/08/2022,Australia,The Rugby Championship 2022,29.09,28.05,28.73,23,23
argentina,13/08/2022,Australia,The Rugby Championship 2022,28.59,29.59,28.94,23,23
argentina,27/08/2022,New Zealand,The Rugby Championship 2022,27.2,27.5,27.3,23,23
argentina,03/09/2022,New Zealand,The Rugby Championship 2022,27.89,27.7,27.82,23,23
argentina,17/09/2022,South Africa,The Rugby Championship 2022,27.8,30.91,28.88,23,23
argentina,24/09/2022,South Africa,The Rugby Championship 2022,28.64,29.12,28.81,23,23
argentina,06/11/2022,England,Autumn Nations Series 2022,28.05,27.06,27.71,23,23
argentina,12/11/2022,Wales,Autumn Nations Series 2022,28.64,27.08,28.1,23,23
argentina,19/11/2022,Scotland,Autumn Nations Series 2022,27.53,28.49,27.86,23,23
argentina,08/07/2023,New Zealand,The Rugby Championship 2023,27.71,28.78,28.08,23,23
argentina,15/07/2023,Australia,The Rugby Championship 2023,27.91,31.18,29.05,23,23
argentina,29/07/2023,South Africa,The Rugby Championship 2023,27.47,27.95,27.64,23,23
argentina,05/08/2023,South Africa,Men's Internationals 2023,27.15,29.93,28.12,23,23
argentina,26/08/2023,Spain,Men's Internationals 2023,28.78,26.89,28.12,23,23
argentina,09/09/2023,England,Men's Rugby World Cup 2023,27.76,29.38,28.32,23,23
argentina,22/09/2023,Samoa,Men's Rugby World Cup 2023,27.57,30.7,28.66,23,23
argentina,30/09/2023,Chile,Men's Rugby World Cup 2023,29.01,27.56,28.51,23,23
argentina,08/10/2023,Japan,Men's Rugby World Cup 2023,27.64,30.43,28.61,23,23
argentina,14/10/2023,Wales,Men's Rugby World Cup 2023,27.95,31.61,29.22,23,23
argentina,20/10/2023,New Zealand,Men's Rugby World Cup 2023,27.66,31.63,29.04,23,23
argentina,27/10/2023,England,Men's Rugby World Cup 2023,27.86,31.65,29.18,23,23
argentina,06/07/2024,France,Men's Internationals 2024,28.39,26.82,27.84,23,23
argentina,13/07/2024,France,Men's Internationals 2024,27.69,27.36,27.58,23,23
argentina,20/07/2024,Uruguay,Men's Internationals 2024,26.31,28.33,27.02,23,23
argentina,10/08/2024,New Zealand,The Rugby Championship 2024,26.72,28.25,27.25,23,23
argentina,17/08/2024,New Zealand,The Rugby Championship 2024,26.78,27.66,27.08,23,23
argentina,31/08/2024,Australia,The Rugby Championship 2024,27.17,29.68,28.04,23,23
argentina,21/09/2024,South Africa,The Rugby Championship 2024,26.99,27.36,27.12,23,23
argentina,28/09/2024,South Africa,The Rugby Championship 2024,26.78,27.41,27.0,23,23
argentina,09/11/2024,Italy,Autumn Nations Series 2024,27.11,30.01,28.12,23,23
argentina,15/11/2024,Ireland,Autumn Nations Series 2024,27.69,27.63,27.67,23,23
argentina,22/11/2024,France,Autumn Nations Series 2024,27.36,28.41,27.73,23,23
argentina,20/06/2025,British & Irish Lions,Tour 2025,26.78,27.91,27.18,23,23
argentina,05/07/2025,England,Men's Internationals 2025,27.44,27.59,27.49,23,23
argentina,12/07/2025,England,Men's Internationals 2025,28.41,25.93,27.55,23,23
argentina,19/07/2025,Uruguay,Men's Internationals 2025,28.29,26.66,27.74,21,23
argentina,16/08/2025,New Zealand,The Rugby Championship 2025,27.45,29.12,28.03,23,23
argentina,23/08/2025,New Zealand,The Rugby Championship 2025,27.2,29.55,28.02,23,23
argentina,06/09/2025,Australia,The Rugby Championship 2025,27.68,24.65,26.62,23,23
argentina,13/09/2025,Australia,The Rugby Championship 2025,27.22,25.52,26.63,23,23
argentina,27/09/2025,South Africa,The Rugby Championship 2025,27.89,26.82,27.52,23,23
argentina,04/10/2025,South Africa,The Rugby Championship 2025,28.13,24.33,26.81,23,23
argentina,09/11/2025,Wales,Autumn Nations Series 2025,28.16,26.43,27.56,23,23
argentina,16/11/2025,Scotland,Autumn Nations Series 2025,28.18,25.54,27.26,23,23
argentina,23/11/2025,England,Autumn Nations Series 2025,28.52,25.51,27.48,23,23
argentina,04/07/2026,Scotland,Nations Championship 2026,28.55,26.58,27.87,23,23
argentina,11/07/2026,Wales,Nations Championship 2026,27.82,29.8,28.51,23,23
argentina,18/07/2026,England,Nations Championship 2026,28.71,27.68,28.35,23,23
argentina,08/08/2026,South Africa,Men's Internationals 2026,27.83,25.68,27.05,22,23
argentina,29/08/2026,Australia,Men's Internationals 2026,27.89,25.99,27.2,22,23
australia,18/07/2015,South Africa,The Rugby Championship 2015,27.77,28.32,27.96,23,23
australia,25/07/2015,Argentina,The Rugby Championship 2015,27.42,27.17,27.33,23,23
australia,08/08/2015,New Zealand,The Rugby Championship 2015,28.56,27.04,28.03,23,23
australia,15/08/2015,New Zealand,The Rugby Championship 2015,27.67,29.11,28.17,23,23
australia,05/09/2015,USA,Men's Internationals 2015,27.62,26.76,27.32,23,23
australia,23/09/2015,Fiji,Men's Rugby World Cup 2015,27.78,27.85,27.81,23,23
australia,27/09/2015,Uruguay,Men's Rugby World Cup 2015,27.29,28.2,27.61,23,23
australia,03/10/2015,England,Men's Rugby World Cup 2015,27.81,28.39,28.01,23,23
australia,10/10/2015,Wales,Men's Rugby World Cup 2015,28.36,27.77,28.15,23,23
australia,18/10/2015,Scotland,Men's Rugby World Cup 2015,28.24,27.75,28.07,23,23
australia,25/10/2015,Argentina,Men's Rugby World Cup 2015,28.39,28.54,28.44,23,23
australia,31/10/2015,New Zealand,Men's Rugby World Cup 2015,28.25,28.47,28.33,23,23
australia,11/06/2016,England,Tour 2016,27.46,28.23,27.73,23,23
australia,18/06/2016,England,Tour 2016,27.02,28.84,27.65,23,23
australia,25/06/2016,England,Tour 2016,27.2,28.03,27.49,23,23
australia,20/08/2016,New Zealand,The Rugby Championship 2016,28.46,28.34,28.41,23,23
australia,27/08/2016,New Zealand,The Rugby Championship 2016,28.03,26.59,27.53,23,23
australia,10/09/2016,South Africa,The Rugby Championship 2016,27.39,26.88,27.21,23,23
australia,17/09/2016,Argentina,The Rugby Championship 2016,27.42,26.01,26.93,23,23
australia,01/10/2016,South Africa,The Rugby Championship 2016,27.05,26.88,26.99,23,23
australia,08/10/2016,Argentina,The Rugby Championship 2016,27.23,26.96,27.14,23,23
australia,22/10/2016,New Zealand,Bledisloe Cup 2016,27.21,25.79,26.71,23,23
australia,05/11/2016,Wales,Tour 2016,27.14,26.4,26.88,23,23
australia,12/11/2016,Scotland,Tour 2016,27.22,26.25,26.88,23,23
australia,19/11/2016,France,Tour 2016,26.57,27.2,26.79,23,23
australia,26/11/2016,Ireland,Tour 2016,27.86,25.68,27.1,23,23
australia,03/12/2016,England,Tour 2016,27.2,26.28,26.88,23,23
australia,10/06/2017,Fiji,Men's Internationals 2017,27.29,27.44,27.34,23,23
australia,17/06/2017,Scotland,Tour 2017,27.28,27.08,27.21,23,23
australia,24/06/2017,Italy,Tour 2017,27.21,27.28,27.24,23,23
australia,19/08/2017,New Zealand,The Rugby Championship 2017,26.76,27.47,27.01,23,23
australia,26/08/2017,New Zealand,The Rugby Championship 2017,27.3,26.43,27.0,23,23
australia,09/09/2017,South Africa,The Rugby Championship 2017,27.2,24.62,26.3,23,23
australia,16/09/2017,Argentina,The Rugby Championship 2017,27.29,23.7,26.05,23,23
australia,30/09/2017,South Africa,The Rugby Championship 2017,26.62,25.77,26.32,23,23
australia,07/10/2017,Argentina,The Rugby Championship 2017,26.64,27.43,26.92,23,23
australia,21/10/2017,New Zealand,Bledisloe Cup 2017,27.17,25.96,26.75,23,23
australia,28/10/2017,Barbarians,Men's Internationals 2017,25.38,25.66,25.48,23,23
australia,04/11/2017,Japan,Tour 2017,26.87,26.39,26.71,23,23
australia,11/11/2017,Wales,Tour 2017,26.86,28.07,27.28,23,23
australia,18/11/2017,England,Tour 2017,26.88,27.78,27.19,23,23
australia,25/11/2017,Scotland,Tour 2017,27.54,27.64,27.57,23,23
australia,09/06/2018,Ireland,Tour 2018,27.22,25.21,26.52,23,23
australia,16/06/2018,Ireland,Tour 2018,27.24,25.23,26.54,23,23
australia,23/06/2018,Ireland,Tour 2018,27.02,24.77,26.24,23,23
australia,18/08/2018,New Zealand,The Rugby Championship 2018,27.68,26.1,27.13,23,23
australia,25/08/2018,New Zealand,The Rugby Championship 2018,26.83,27.29,26.99,23,23
australia,08/09/2018,South Africa,The Rugby Championship 2018,26.69,25.02,26.11,23,23
australia,15/09/2018,Argentina,The Rugby Championship 2018,27.47,26.13,27.0,23,23
australia,29/09/2018,South Africa,The Rugby Championship 2018,26.72,27.28,26.92,23,23
australia,06/10/2018,Argentina,The Rugby Championship 2018,26.77,27.48,27.02,23,23
australia,27/10/2018,New Zealand,Bledisloe Cup 2018,27.31,26.62,27.07,23,23
australia,10/11/2018,Wales,Tour 2018,27.32,27.77,27.48,23,23
australia,17/11/2018,Italy,Tour 2018,26.92,29.5,27.82,23,23
australia,24/11/2018,England,Tour 2018,27.24,27.22,27.24,23,23
australia,20/07/2019,South Africa,The Rugby Championship 2019,27.19,26.89,27.09,23,23
australia,27/07/2019,Argentina,The Rugby Championship 2019,27.5,28.26,27.77,23,23
australia,10/08/2019,New Zealand,The Rugby Championship 2019,27.04,27.52,27.21,23,23
australia,17/08/2019,New Zealand,Bledisloe Cup 2019,26.98,28.31,27.44,23,23
australia,07/09/2019,Samoa,Men's Internationals 2019,28.92,27.06,28.27,23,23
australia,21/09/2019,Fiji,Men's Rugby World Cup 2019,27.72,28.65,28.04,23,23
australia,29/09/2019,Wales,Men's Rugby World Cup 2019,28.43,28.43,28.43,23,23
australia,05/10/2019,Uruguay,Men's Rugby World Cup 2019,27.7,29.21,28.23,23,23
australia,11/10/2019,Georgia,Men's Rugby World Cup 2019,27.62,28.01,27.76,23,23
australia,19/10/2019,England,Men's Rugby World Cup 2019,27.31,27.01,27.2,23,23
australia,11/10/2020,New Zealand,Bledisloe Cup 2020,26.97,25.9,26.6,23,23
australia,18/10/2020,New Zealand,Bledisloe Cup 2020,26.73,25.99,26.47,23,23
australia,31/10/2020,New Zealand,The Rugby Championship 2020,26.12,25.17,25.79,23,23
australia,07/11/2020,New Zealand,The Rugby Championship 2020,26.19,23.42,25.23,23,23
australia,21/11/2020,Argentina,The Rugby Championship 2020,26.04,23.97,25.32,23,23
australia,05/12/2020,Argentina,The Rugby Championship 2020,26.49,24.51,25.81,23,23
australia,07/07/2021,France,Tour 2021,26.37,23.67,25.43,23,23
australia,13/07/2021,France,Tour 2021,26.24,23.97,25.45,23,23
australia,17/07/2021,France,Tour 2021,25.84,25.89,25.86,23,23
australia,07/08/2021,New Zealand,Bledisloe Cup 2021,24.92,25.89,25.26,23,23
australia,14/08/2021,New Zealand,The Rugby Championship 2021,26.39,25.91,26.22,23,23
australia,05/09/2021,New Zealand,The Rugby Championship 2021,26.21,25.33,25.9,23,23
australia,12/09/2021,South Africa,The Rugby Championship 2021,26.31,27.3,26.65,23,23
australia,18/09/2021,South Africa,The Rugby Championship 2021,27.48,25.04,26.63,23,23
australia,25/09/2021,Argentina,The Rugby Championship 2021,27.48,25.57,26.82,23,23
australia,02/10/2021,Argentina,The Rugby Championship 2021,27.11,27.48,27.24,23,23
australia,23/10/2021,Japan,Men's Internationals 2021,26.92,25.7,26.5,23,23
australia,07/11/2021,Scotland,Autumn Nations Series 2021,26.84,26.64,26.77,23,23
australia,13/11/2021,England,Autumn Nations Series 2021,27.16,26.7,27.0,23,23
australia,20/11/2021,Wales,Autumn Nations Series 2021,27.77,25.54,26.99,23,23
australia,02/07/2022,England,Men's Internationals 2022,27.34,29.13,27.96,23,23
australia,09/07/2022,England,Men's Internationals 2022,26.96,28.81,27.6,23,23
australia,16/07/2022,England,Men's Internationals 2022,27.2,25.95,26.77,23,23
australia,06/08/2022,Argentina,The Rugby Championship 2022,27.45,26.52,27.13,23,23
australia,13/08/2022,Argentina,The Rugby Championship 2022,27.34,25.72,26.78,23,23
australia,27/08/2022,South Africa,The Rugby Championship 2022,27.56,27.39,27.5,23,23
australia,03/09/2022,South Africa,The Rugby Championship 2022,27.58,28.06,27.75,23,23
australia,15/09/2022,New Zealand,The Rugby Championship 2022,28.44,26.93,27.92,23,23
australia,24/09/2022,New Zealand,The Rugby Championship 2022,28.64,25.55,27.56,23,23
australia,29/10/2022,Scotland,Autumn Nations Series 2022,28.06,26.61,27.56,23,23
australia,05/11/2022,France,Autumn Nations Series 2022,28.64,28.33,28.53,23,23
australia,12/11/2022,Italy,Autumn Nations Series 2022,26.52,25.44,26.15,23,23
australia,19/11/2022,Ireland,Autumn Nations Series 2022,28.25,27.34,27.94,23,23
australia,26/11/2022,Wales,Autumn Nations Series 2022,26.53,26.98,26.69,23,23
australia,08/07/2023,South Africa,The Rugby Championship 2023,28.97,27.3,28.39,23,23
australia,15/07/2023,Argentina,The Rugby Championship 2023,29.42,25.41,28.02,23,23
australia,29/07/2023,New Zealand,The Rugby Championship 2023,26.57,30.25,27.85,23,23
australia,05/08/2023,New Zealand,Bledisloe Cup 2023,26.08,29.19,27.16,23,23
australia,27/08/2023,France,Summer Nations Series 2023,26.39,25.36,26.03,23,23
australia,09/09/2023,Georgia,Men's Rugby World Cup 2023,26.5,26.38,26.45,23,23
australia,17/09/2023,Fiji,Men's Rugby World Cup 2023,27.03,26.9,26.99,23,23
australia,24/09/2023,Wales,Men's Rugby World Cup 2023,26.99,26.84,26.94,23,23
australia,01/10/2023,Portugal,Men's Rugby World Cup 2023,26.98,26.77,26.91,23,23
australia,06/07/2024,Wales,Men's Internationals 2024,27.18,25.04,26.43,23,23
australia,13/07/2024,Wales,Men's Internationals 2024,27.0,26.8,26.93,23,23
australia,20/07/2024,Georgia,Men's Internationals 2024,25.67,26.75,26.04,23,23
australia,10/08/2024,South Africa,The Rugby Championship 2024,26.76,25.64,26.37,23,23
australia,17/08/2024,South Africa,The Rugby Championship 2024,27.22,25.46,26.61,23,23
australia,31/08/2024,Argentina,The Rugby Championship 2024,26.83,24.77,26.11,23,23
australia,21/09/2024,New Zealand,The Rugby Championship 2024,26.87,27.47,27.08,23,23
australia,28/09/2024,New Zealand,The Rugby Championship 2024,26.3,26.18,26.26,23,23
australia,09/11/2024,England,Autumn Nations Series 2024,26.06,27.31,26.5,23,23
australia,17/11/2024,Wales,Autumn Nations Series 2024,27.44,26.57,27.14,23,23
australia,24/11/2024,Scotland,Autumn Nations Series 2024,27.19,23.94,26.06,23,23
australia,30/11/2024,Ireland,Autumn Nations Series 2024,26.65,25.9,26.39,23,23
australia,06/07/2025,Fiji,Men's Internationals 2025,26.93,26.76,26.87,23,23
australia,19/07/2025,British & Irish Lions,Tour 2025,27.02,26.51,26.84,23,23
australia,26/07/2025,British & Irish Lions,Tour 2025,27.87,25.83,27.16,23,23
australia,02/08/2025,British & Irish Lions,Tour 2025,27.15,26.31,26.86,23,23
australia,16/08/2025,South Africa,The Rugby Championship 2025,28.04,26.18,27.39,23,23
australia,23/08/2025,South Africa,The Rugby Championship 2025,27.67,26.83,27.38,23,23
australia,06/09/2025,Argentina,The Rugby Championship 2025,26.47,27.76,26.92,23,23
australia,13/09/2025,Argentina,The Rugby Championship 2025,26.97,27.87,27.28,23,23
australia,27/09/2025,New Zealand,Bledisloe Cup 2025,27.16,27.5,27.28,23,23
australia,04/10/2025,New Zealand,The Rugby Championship 2025,27.63,28.19,27.82,23,23
australia,25/10/2025,Japan,Men's Internationals 2025,26.97,27.69,27.22,23,23
australia,01/11/2025,England,Autumn Nations Series 2025,26.38,29.21,27.36,23,23
australia,08/11/2025,Italy,Autumn Nations Series 2025,26.7,27.89,27.12,23,23
australia,15/11/2025,Ireland,Autumn Nations Series 2025,27.36,26.83,27.18,23,23
australia,22/11/2025,France,Autumn Nations Series 2025,26.27,27.92,26.85,23,23
australia,04/07/2026,Ireland,Nations Championship 2026,26.9,28.79,27.56,23,23
australia,11/07/2026,France,Nations Championship 2026,26.88,30.16,28.02,23,23
australia,18/07/2026,Italy,Nations Championship 2026,27.1,28.13,27.45,23,23
australia,08/08/2026,Japan,Men's Internationals 2026,27.24,26.87,27.11,23,23
australia,15/08/2026,Japan,Men's Internationals 2026,26.99,28.01,27.35,23,23
australia,29/08/2026,Argentina,Men's Internationals 2026,27.43,25.13,26.63,23,23
england,06/02/2015,Wales,Six Nations 2015,25.88,28.43,26.77,23,23
england,14/02/2015,Italy,Six Nations 2015,25.9,28.45,26.79,23,23
england,01/03/2015,Ireland,Six Nations 2015,25.56,28.34,26.53,23,23
england,14/03/2015,Scotland,Six Nations 2015,25.84,27.75,26.51,23,23
england,21/03/2015,France,Six Nations 2015,26.09,28.42,26.9,23,23
england,15/08/2015,France,Men's Internationals 2015,26.44,27.67,26.87,23,23
england,22/08/2015,France,Men's Internationals 2015,26.22,28.55,27.03,23,23
england,05/09/2015,Ireland,Men's Internationals 2015,26.93,25.59,26.46,23,23
england,18/09/2015,Fiji,Men's Rugby World Cup 2015,26.96,26.15,26.68,23,23
england,26/09/2015,Wales,Men's Rugby World Cup 2015,27.0,27.01,27.0,23,23
england,03/10/2015,Australia,Men's Rugby World Cup 2015,26.96,27.93,27.3,23,23
england,10/10/2015,Uruguay,Men's Rugby World Cup 2015,26.99,27.77,27.26,23,23
england,06/02/2016,Scotland,Six Nations 2016,26.34,24.72,25.77,23,23
england,14/02/2016,Italy,Six Nations 2016,26.29,24.74,25.75,23,23
england,27/02/2016,Ireland,Six Nations 2016,25.98,25.23,25.72,23,23
england,12/03/2016,Wales,Six Nations 2016,26.02,24.86,25.61,23,23
england,19/03/2016,France,Six Nations 2016,26.18,24.61,25.63,23,23
england,29/05/2016,Wales,Men's Internationals 2016,26.64,24.51,25.9,23,23
england,11/06/2016,Australia,Tour 2016,26.65,25.23,26.16,23,23
england,18/06/2016,Australia,Tour 2016,26.25,25.66,26.05,23,23
england,25/06/2016,Australia,Tour 2016,25.77,25.68,25.74,23,23
england,12/11/2016,South Africa,Tour 2016,27.08,27.02,27.06,23,23
england,19/11/2016,Fiji,Tour 2016,26.77,25.79,26.43,23,23
england,26/11/2016,Argentina,Tour 2016,27.26,25.65,26.7,23,23
england,03/12/2016,Australia,Tour 2016,27.4,25.67,26.8,23,23
england,04/02/2017,France,Six Nations 2017,26.94,27.54,27.15,23,23
england,11/02/2017,Wales,Six Nations 2017,26.34,28.66,27.15,23,23
england,26/02/2017,Italy,Six Nations 2017,27.57,25.76,26.94,23,23
england,11/03/2017,Scotland,Six Nations 2017,26.94,26.82,26.9,23,23
england,18/03/2017,Ireland,Six Nations 2017,26.81,27.12,26.92,23,23
england,28/05/2017,Barbarians,,24.69,25.13,24.85,23,23
england,10/06/2017,Argentina,Tour 2017,25.8,24.51,25.35,23,23
england,17/06/2017,Argentina,Tour 2017,26.37,24.02,25.55,23,23
england,11/11/2017,Argentina,Tour 2017,27.3,26.37,26.98,23,23
england,18/11/2017,Australia,Tour 2017,27.04,26.55,26.87,23,23
england,25/11/2017,Samoa,Tour 2017,26.45,27.43,26.79,23,23
england,04/02/2018,Italy,Six Nations 2018,27.9,26.32,27.35,23,23
england,10/02/2018,Wales,Six Nations 2018,27.81,27.33,27.64,23,23
england,24/02/2018,Scotland,Six Nations 2018,28.08,27.71,27.95,23,23
england,10/03/2018,France,Six Nations 2018,27.62,28.46,27.91,23,23
england,17/03/2018,Ireland,Six Nations 2018,28.02,28.89,28.32,23,23
england,27/05/2018,Barbarians,Men's Internationals 2018,26.48,26.41,26.46,23,23
england,09/06/2018,South Africa,Tour 2018,26.27,26.53,26.36,23,23
england,16/06/2018,South Africa,Tour 2018,26.44,27.06,26.66,23,23
england,23/06/2018,South Africa,Tour 2018,27.27,25.49,26.65,23,23
england,03/11/2018,South Africa,Tour 2018,27.17,27.28,27.2,23,23
england,10/11/2018,New Zealand,Tour 2018,27.96,27.12,27.67,23,23
england,17/11/2018,Japan,Men's Internationals 2018,26.39,27.23,26.68,23,23
england,24/11/2018,Australia,Tour 2018,27.05,28.13,27.42,23,23
england,02/02/2019,Ireland,Six Nations 2019,26.86,27.39,27.05,23,23
england,10/02/2019,France,Six Nations 2019,27.66,27.64,27.66,23,23
england,23/02/2019,Wales,Six Nations 2019,27.4,25.88,26.87,23,23
england,09/03/2019,Italy,Six Nations 2019,26.93,27.91,27.27,23,23
england,16/03/2019,Scotland,Six Nations 2019,27.31,27.77,27.47,23,23
england,02/06/2019,Barbarians,Men's Internationals 2019,24.15,24.18,24.16,23,23
england,11/08/2019,Wales,Men's Internationals 2019,26.5,27.67,26.9,23,23
england,17/08/2019,Wales,Men's Internationals 2019,27.18,27.89,27.43,23,23
england,24/08/2019,Ireland,Men's Internationals 2019,26.69,29.06,27.52,23,23
england,06/09/2019,Italy,Men's Internationals 2019,28.03,26.23,27.4,23,23
england,22/09/2019,Tonga,Men's Rugby World Cup 2019,27.09,28.04,27.42,23,23
england,26/09/2019,USA,Men's Rugby World Cup 2019,27.44,27.34,27.41,23,23
england,05/10/2019,Argentina,Men's Rugby World Cup 2019,27.06,28.47,27.55,23,23
