date,opposition,shirt,player,started,minutes
20/08/2016,Australia,11,Waisake Naholo,y,40
20/08/2016,Australia,6,Jerome Kaino,y,56
20/08/2016,Australia,16,Dane Coles,n,77
20/08/2016,Australia,18,Charlie Faumuina,n,34
20/08/2016,Australia,9,Aaron Smith,y,68
20/08/2016,Australia,17,Kane Hames,n,22
20/08/2016,Australia,21,TJ Perenara,n,12
20/08/2016,Australia,19,Liam Squire,n,24
20/08/2016,Australia,8,Kieran Read,y,80
20/08/2016,Australia,7,Sam Cane,y,64
20/08/2016,Australia,10,Beauden Barrett,y,80
20/08/2016,Australia,1,Wyatt Crockett,y,58
27/08/2016,Australia,22,Aaron Cruden,n,14
27/08/2016,Australia,20,Ardie Savea,n,7
27/08/2016,Australia,3,Owen Franks,y,52
27/08/2016,Australia,5,Samuel Whitelock,y,80
27/08/2016,Australia,4,Brodie Retallick,y,70
27/08/2016,Australia,15,Ben Smith,y,80
27/08/2016,Australia,14,Israel Dagg,y,80
27/08/2016,Australia,11,Julian Savea,y,66
27/08/2016,Australia,1,Joe Moody,y,52
27/08/2016,Australia,13,Malakai Fekitoa,y,80
27/08/2016,Australia,6,Jerome Kaino,y,80
27/08/2016,Australia,2,Dane Coles,y,70
27/08/2016,Australia,18,Charlie Faumuina,n,28
27/08/2016,Australia,9,Aaron Smith,y,66
27/08/2016,Australia,23,Seta Tamanivalu,n,4
27/08/2016,Australia,16,James Parsons,n,10
27/08/2016,Australia,21,TJ Perenara,n,14
27/08/2016,Australia,19,Liam Squire,n,10
27/08/2016,Australia,8,Kieran Read,y,80
27/08/2016,Australia,7,Sam Cane,y,73
27/08/2016,Australia,10,Beauden Barrett,y,80
27/08/2016,Australia,17,Wyatt Crockett,n,28
27/08/2016,Australia,12,Anton Lienert-Brown,y,76
10/09/2016,Argentina,12,Ryan Crotty,y,69
10/09/2016,Argentina,16,Codie Taylor,n,28
10/09/2016,Argentina,22,Aaron Cruden,n,15
10/09/2016,Argentina,20,Ardie Savea,n,34
10/09/2016,Argentina,3,Owen Franks,y,49
10/09/2016,Argentina,5,Samuel Whitelock,y,80
10/09/2016,Argentina,4,Brodie Retallick,y,65
10/09/2016,Argentina,15,Ben Smith,y,80
10/09/2016,Argentina,19,Luke Romano,n,15
10/09/2016,Argentina,14,Israel Dagg,y,80
10/09/2016,Argentina,11,Julian Savea,y,80
10/09/2016,Argentina,1,Joe Moody,y,52
10/09/2016,Argentina,13,Malakai Fekitoa,y,80
10/09/2016,Argentina,6,Jerome Kaino,y,80
10/09/2016,Argentina,2,Dane Coles,y,52
10/09/2016,Argentina,18,Charlie Faumuina,n,31
10/09/2016,Argentina,9,Aaron Smith,y,49
10/09/2016,Argentina,21,TJ Perenara,n,31
10/09/2016,Argentina,8,Kieran Read,y,80
10/09/2016,Argentina,7,Sam Cane,y,46
10/09/2016,Argentina,10,Beauden Barrett,y,65
10/09/2016,Argentina,17,Wyatt Crockett,n,28
10/09/2016,Argentina,23,Anton Lienert-Brown,n,11
17/09/2016,South Africa,12,Ryan Crotty,y,66
17/09/2016,South Africa,16,Codie Taylor,n,14
17/09/2016,South Africa,7,Ardie Savea,y,60
17/09/2016,South Africa,3,Owen Franks,y,54
17/09/2016,South Africa,5,Samuel Whitelock,y,80
17/09/2016,South Africa,4,Brodie Retallick,y,80
17/09/2016,South Africa,15,Ben Smith,y,80
17/09/2016,South Africa,19,Luke Romano,n,20
17/09/2016,South Africa,14,Israel Dagg,y,68
17/09/2016,South Africa,11,Julian Savea,y,80
17/09/2016,South Africa,1,Joe Moody,y,46
17/09/2016,South Africa,13,Malakai Fekitoa,y,80
17/09/2016,South Africa,6,Jerome Kaino,y,52
17/09/2016,South Africa,2,Dane Coles,y,66
17/09/2016,South Africa,18,Charlie Faumuina,n,26
17/09/2016,South Africa,9,Aaron Smith,y,63
17/09/2016,South Africa,21,TJ Perenara,n,17
17/09/2016,South Africa,22,Lima Sopoaga,n,12
17/09/2016,South Africa,8,Kieran Read,y,80
17/09/2016,South Africa,10,Beauden Barrett,y,80
17/09/2016,South Africa,20,Matt Todd,n,28
17/09/2016,South Africa,17,Wyatt Crockett,n,34
17/09/2016,South Africa,23,Anton Lienert-Brown,n,14
01/10/2016,Argentina,12,Ryan Crotty,y,49
01/10/2016,Argentina,16,Codie Taylor,n,10
01/10/2016,Argentina,7,Ardie Savea,y,80
01/10/2016,Argentina,3,Owen Franks,y,64
01/10/2016,Argentina,21,Tawera Kerr-Barlow,n,11
01/10/2016,Argentina,19,Samuel Whitelock,n,32
01/10/2016,Argentina,5,Brodie Retallick,y,48
01/10/2016,Argentina,15,Ben Smith,y,80
01/10/2016,Argentina,14,Israel Dagg,y,80
01/10/2016,Argentina,11,Julian Savea,y,80
01/10/2016,Argentina,1,Joe Moody,y,64
01/10/2016,Argentina,2,Dane Coles,y,70
01/10/2016,Argentina,23,Damian McKenzie,n,31
01/10/2016,Argentina,18,Ofa Tuungafasi,n,16
01/10/2016,Argentina,9,TJ Perenara,y,69
01/10/2016,Argentina,22,Lima Sopoaga,n,4
01/10/2016,Argentina,6,Liam Squire,y,68
01/10/2016,Argentina,8,Kieran Read,y,76
01/10/2016,Argentina,10,Beauden Barrett,y,76
01/10/2016,Argentina,20,Elliot Dixon,n,4
01/10/2016,Argentina,4,Patrick Tuipulotu,y,80
01/10/2016,Argentina,17,Wyatt Crockett,n,28
01/10/2016,Argentina,13,Anton Lienert-Brown,y,80
08/10/2016,South Africa,12,Ryan Crotty,y,66
08/10/2016,South Africa,16,Codie Taylor,n,12
08/10/2016,South Africa,20,Ardie Savea,n,23
08/10/2016,South Africa,3,Owen Franks,y,67
08/10/2016,South Africa,23,George Moala,n,14
08/10/2016,South Africa,21,Tawera Kerr-Barlow,n,13
08/10/2016,South Africa,5,Samuel Whitelock,y,80
08/10/2016,South Africa,4,Brodie Retallick,y,80
08/10/2016,South Africa,15,Ben Smith,y,80
08/10/2016,South Africa,14,Israel Dagg,y,80
08/10/2016,South Africa,1,Joe Moody,y,51
08/10/2016,South Africa,11,Waisake Naholo,y,63
08/10/2016,South Africa,6,Jerome Kaino,y,63
08/10/2016,South Africa,2,Dane Coles,y,68
