url,match_id,competition,season,competition_name,match_date,team,home_away,home_score_FT,away_score_FT,home_score_HT,away_score_HT,possession_pct,Tries,Metres_Gained,Carries,Defenders_Beaten,Clean_Breaks,Passes,Offloads,Turnovers_Conceded,Tackles_Attempted,Missed_Tackles,Turnovers_Won,Kicks_In_Play,Conversions,Conversion_Accuracy,Penalty_Goals,Penalty_Goal_Accuracy,Drop_Goals,Drop_Goal_Accuracy,Rucks_Won,Rucks_Lost,Rucks_Won_Pct,Mauls_Won,Lineouts_Won,Lineouts_Lost,Lineouts_Won_Pct,Scrums_Won,Scrums_Lost,Scrums_Won_Pct,Penalties_Conceded,Red_Cards,Yellow_Cards
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949566&competitionId=114&seasonId=2026,949566,114,2026,Nations Championship,Saturday 4 July 2026,S Africa,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949566&competitionId=114&seasonId=2026,949566,114,2026,Nations Championship,Saturday 4 July 2026,England,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949574&competitionId=114&seasonId=2026,949574,114,2026,Nations Championship,Saturday 11 July 2026,Fiji,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949574&competitionId=114&seasonId=2026,949574,114,2026,Nations Championship,Saturday 11 July 2026,England,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949581&competitionId=114&seasonId=2026,949581,114,2026,Nations Championship,Saturday 18 July 2026,Argentina,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949581&competitionId=114&seasonId=2026,949581,114,2026,Nations Championship,Saturday 18 July 2026,England,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949587&competitionId=114&seasonId=2026,949587,114,2026,Nations Championship,Sunday 8 November 2026,England,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949587&competitionId=114&seasonId=2026,949587,114,2026,Nations Championship,Sunday 8 November 2026,Australia,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-france-v-england-match-centre,947118,209,2026,Six Nations,Saturday 14 March 2026,France,home,48,46,24,27,50.0%,6,323,123,25,10,154,18,11,156,19,2,26,5,100.0%,2,100.0%,0,-,88,2,97.8%,5,11,0,100.0%,4,2,66.7%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-france-v-england-match-centre,947118,209,2026,Six Nations,Saturday 14 March 2026,England,away,48,46,24,27,50.0%,7,419,117,19,6,129,6,12,133,25,4,26,7,57.1%,1,100.0%,0,-,97,1,99.0%,7,12,0,100.0%,2,0,100.0%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-italy-v-england-match-centre,947115,209,2026,Six Nations,Saturday 7 March 2026,Italy,home,23,18,10,12,47.0%,2,324,92,20,8,128,9,19,137,32,9,37,2,100.0%,3,100.0%,0,-,68,7,90.7%,6,17,2,89.5%,1,2,33.3%,8,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-italy-v-england-match-centre,947115,209,2026,Six Nations,Saturday 7 March 2026,England,away,23,18,10,12,53.0%,2,444,118,32,6,156,4,16,105,20,9,38,2,50.0%,2,100.0%,0,-,97,6,94.2%,3,15,1,93.8%,3,2,60.0%,10,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-england-v-ireland-match-centre,947110,209,2026,Six Nations,Saturday 21 February 2026,England,home,21,42,7,22,52.0%,3,474,149,29,7,193,5,24,131,29,2,18,3,100.0%,0,-,0,-,100,8,92.6%,5,14,2,87.5%,4,0,100.0%,14,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-england-v-ireland-match-centre,947110,209,2026,Six Nations,Saturday 21 February 2026,Ireland,away,21,42,7,22,48.0%,5,405,119,29,8,165,10,12,181,29,11,31,5,80.0%,4,75.0%,0,-,86,1,98.9%,1,9,1,90.0%,5,2,71.4%,12,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949592&competitionId=114&seasonId=2026,949592,114,2026,Nations Championship,Saturday 14 November 2026,England,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949592&competitionId=114&seasonId=2026,949592,114,2026,Nations Championship,Saturday 14 November 2026,Japan,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949594&competitionId=114&seasonId=2026,949594,114,2026,Nations Championship,Saturday 21 November 2026,England,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=949594&competitionId=114&seasonId=2026,949594,114,2026,Nations Championship,Saturday 21 November 2026,N Zealand,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,-,0,0,0,0,0,0,-,0,0,-,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-scotland-v-england-match-centre,947108,209,2026,Six Nations,Saturday 14 February 2026,Scotland,home,31,20,24,10,48.0%,4,378,100,25,10,131,4,6,156,18,8,28,4,100.0%,1,100.0%,0,0,78,3,96.3%,4,11,1,91.7%,7,3,70.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-scotland-v-england-match-centre,947108,209,2026,Six Nations,Saturday 14 February 2026,England,away,31,20,24,10,52.0%,2,369,113,18,5,154,3,20,118,25,2,26,2,100.0%,2,100.0%,1,0,94,3,96.9%,6,14,0,100.0%,3,0,100.0%,8,1,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-england-v-wales-match-centre,947106,209,2026,Six Nations,Saturday 7 February 2026,England,home,48,7,29,0,56.0%,7,570,121,23,12,176,9,14,132,21,5,42,6,66.7%,1,100.0%,0,-,79,4,95.2%,12,19,1,95.0%,5,0,100.0%,12,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2026-england-v-wales-match-centre,947106,209,2026,Six Nations,Saturday 7 February 2026,Wales,away,48,7,29,0,44.0%,1,282,88,21,6,89,1,12,151,23,3,38,1,100.0%,0,-,0,-,69,4,94.5%,4,13,4,76.5%,3,1,75.0%,16,0,4
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-argentina-match-centre,946484,3,2025,International,Sunday 23 November 2025,England,home,27,23,17,3,43.0%,3,424,92,19,4,106,7,8,215,31,3,40,3,100.0%,2,50.0%,2,0,66,3,95.7%,6,8,1,88.9%,4,1,80.0%,14,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-argentina-match-centre,946484,3,2025,International,Sunday 23 November 2025,Argentina,away,27,23,17,3,57.0%,2,414,155,31,4,180,8,9,104,19,3,38,2,100.0%,4,75.0%,0,0,124,2,98.4%,2,15,3,83.3%,3,1,75.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-new-zealand-match-centre,946474,3,2025,International,Saturday 15 November 2025,England,home,33,19,11,12,45.0%,4,464,103,17,9,118,7,13,191,24,5,35,4,50.0%,1,100.0%,2,0,74,2,97.4%,3,8,6,57.1%,4,0,100.0%,12,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-new-zealand-match-centre,946474,3,2025,International,Saturday 15 November 2025,N Zealand,away,33,19,11,12,55.0%,3,371,130,24,6,176,3,12,120,17,3,29,3,66.7%,0,-,0,0,108,3,97.3%,3,13,2,86.7%,6,1,85.7%,6,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-fiji-match-centre,946469,3,2025,International,Saturday 8 November 2025,England,home,38,18,14,13,50.0%,6,514,123,20,4,174,4,17,157,18,5,27,6,66.7%,0,-,0,-,79,6,92.9%,7,14,0,100.0%,5,0,100.0%,9,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-fiji-match-centre,946469,3,2025,International,Saturday 8 November 2025,Fiji,away,38,18,14,13,50.0%,3,295,126,18,4,163,18,13,115,20,5,29,3,0.0%,1,100.0%,0,-,91,2,97.8%,3,12,1,92.3%,7,0,100.0%,8,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-australia-match-centre,946464,3,2025,International,Saturday 1 November 2025,England,home,25,7,10,7,45.0%,4,510,94,18,9,109,4,19,193,15,7,26,4,25.0%,1,100.0%,0,-,59,8,88.1%,6,18,1,94.7%,4,1,80.0%,13,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/quilter-nations-series-2025-england-v-australia-match-centre,946464,3,2025,International,Saturday 1 November 2025,Australia,away,25,7,10,7,55.0%,1,341,130,15,6,199,6,16,103,18,10,26,1,100.0%,0,-,0,-,106,6,94.6%,2,13,0,100.0%,8,0,100.0%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-tour-2025-usa-v-england,946739,3,2025,International,Saturday 19 July 2025,USA,home,5,40,0,19,43.0%,1,246,76,7,3,86,3,15,130,22,5,38,1,0.0%,0,-,0,-,54,3,94.7%,3,16,3,84.2%,9,2,81.8%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-tour-2025-usa-v-england,946739,3,2025,International,Saturday 19 July 2025,England,away,5,40,0,19,57.0%,6,642,129,22,13,181,5,22,87,7,7,36,6,83.3%,0,-,0,-,74,3,96.1%,7,22,3,88.0%,8,0,100.0%,11,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/match-centre-argentina-v-england-summer-tour-2025,946253,3,2025,International,Saturday 12 July 2025,Argentina,home,17,22,17,14,44.0%,2,280,113,21,4,135,13,17,160,38,9,39,2,100.0%,1,100.0%,0,-,83,2,97.6%,1,11,1,91.7%,5,0,100.0%,12,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/match-centre-argentina-v-england-summer-tour-2025,946253,3,2025,International,Saturday 12 July 2025,England,away,17,22,17,14,56.0%,3,585,150,38,9,189,9,19,134,21,4,40,3,66.7%,1,100.0%,0,-,98,5,95.1%,8,15,5,75.0%,4,1,80.0%,5,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-tour-2025-argentina-v-england,946252,3,2025,International,Saturday 5 July 2025,Argentina,home,12,35,0,3,58.0%,2,434,150,24,6,196,10,22,104,28,6,34,2,50.0%,1,0.0%,0,0,111,4,96.5%,4,13,2,86.7%,8,1,88.9%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-tour-2025-argentina-v-england,946252,3,2025,International,Saturday 5 July 2025,England,away,12,35,0,3,42.0%,4,283,105,28,5,138,2,16,205,24,6,41,4,75.0%,2,100.0%,2,0,69,0,100.0%,2,17,2,89.5%,4,0,100.0%,6,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-wales-v-england-match-centre,941802,209,2025,Six Nations,Saturday 15 March 2025,Wales,home,14,68,7,33,50.0%,2,290,116,25,5,196,5,16,130,21,1,24,2,100.0%,0,-,0,-,87,6,93.5%,4,18,2,90.0%,4,1,80.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-wales-v-england-match-centre,941802,209,2025,Six Nations,Saturday 15 March 2025,England,away,14,68,7,33,50.0%,10,398,109,21,6,148,6,14,135,25,7,33,10,90.0%,0,-,0,-,83,2,97.6%,5,13,2,86.7%,6,0,100.0%,9,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-italy-match-centre,941800,209,2025,Six Nations,Sunday 9 March 2025,England,home,47,24,21,17,58.0%,7,583,145,36,11,187,12,15,97,22,8,30,7,85.7%,0,-,0,-,91,5,94.8%,7,16,0,100.0%,6,0,100.0%,14,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-italy-match-centre,941800,209,2025,Six Nations,Sunday 9 March 2025,Italy,away,47,24,21,17,42.0%,3,305,83,22,5,125,4,19,148,36,4,32,3,100.0%,2,50.0%,0,-,64,5,92.8%,1,15,4,78.9%,4,0,100.0%,11,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-scotland-match-centre,941796,209,2025,Six Nations,Saturday 22 February 2025,England,home,16,15,7,10,42.0%,1,322,78,10,2,102,3,12,206,35,7,36,1,100.0%,3,100.0%,0,-,63,4,94.0%,4,16,0,100.0%,5,0,100.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-scotland-match-centre,941796,209,2025,Six Nations,Saturday 22 February 2025,Scotland,away,16,15,7,10,58.0%,3,517,160,35,9,252,10,18,91,10,5,25,3,0.0%,0,-,0,-,129,6,95.6%,4,22,2,91.7%,2,1,66.7%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,209,2025,Six Nations,Saturday 8 February 2025,England,home,26,25,7,7,50.0%,4,484,96,31,8,118,5,11,123,25,6,46,4,75.0%,1,0.0%,0,-,66,2,97.1%,3,10,3,76.9%,9,1,90.0%,6,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,209,2025,Six Nations,Saturday 8 February 2025,France,away,26,25,7,7,50.0%,3,607,134,25,9,150,9,19,108,31,3,37,3,66.7%,3,66.7%,0,-,70,4,94.6%,4,9,0,100.0%,5,0,100.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,209,2025,Six Nations,Saturday 1 February 2025,Ireland,home,27,22,5,10,51.0%,4,465,125,26,10,210,9,16,153,33,5,31,4,50.0%,1,100.0%,0,-,90,6,93.8%,3,23,0,100.0%,5,0,100.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,209,2025,Six Nations,Saturday 1 February 2025,England,away,27,22,5,10,49.0%,3,434,107,33,9,133,3,16,156,26,8,38,3,66.7%,1,100.0%,0,-,89,1,98.9%,3,14,1,93.3%,3,0,100.0%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,3,2025,International,Sunday 24 November 2024,England,home,59,14,35,7,52.0%,9,385,90,27,6,125,5,11,145,23,3,28,9,77.8%,0,-,0,-,63,2,96.9%,11,14,1,93.3%,7,1,87.5%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,3,2025,International,Sunday 24 November 2024,Japan,away,59,14,35,7,48.0%,2,371,105,23,6,134,6,14,90,27,2,17,2,100.0%,1,0.0%,0,-,90,1,98.9%,3,7,5,58.3%,4,1,80.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,3,2025,International,Saturday 16 November 2024,England,home,20,29,17,19,55.0%,2,309,109,24,5,113,3,12,117,25,4,31,2,100.0%,2,100.0%,0,0,84,6,93.3%,8,17,2,89.5%,2,0,100.0%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,3,2025,International,Saturday 16 November 2024,S Africa,away,20,29,17,19,45.0%,4,323,88,25,7,94,7,8,144,24,5,27,4,75.0%,2,50.0%,1,0,67,6,91.8%,4,13,2,86.7%,4,1,80.0%,14,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,3,2025,International,Saturday 9 November 2024,England,home,37,42,18,20,48.0%,5,456,122,24,6,146,8,20,195,36,3,27,5,60.0%,2,100.0%,0,-,93,3,96.9%,6,11,0,100.0%,4,1,80.0%,6,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,3,2025,International,Saturday 9 November 2024,Australia,away,37,42,18,20,52.0%,5,535,161,36,13,182,12,13,139,24,8,25,5,80.0%,3,100.0%,0,-,118,4,96.7%,2,6,2,75.0%,4,1,80.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,3,2025,International,Saturday 2 November 2024,England,home,22,24,12,14,43.0%,1,378,88,15,5,104,4,17,179,24,5,33,1,100.0%,6,83.3%,3,0,69,2,97.2%,3,12,0,100.0%,9,0,100.0%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,3,2025,International,Saturday 2 November 2024,N Zealand,away,22,24,12,14,57.0%,3,483,144,24,8,211,14,23,99,15,5,30,3,100.0%,1,100.0%,0,0,108,2,98.2%,0,12,3,80.0%,6,0,100.0%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-new-zealand-england-test-2,941365,3,2025,International,Saturday 13 July 2024,N Zealand,home,24,17,13,14,49.0%,2,391,93,29,8,121,2,14,127,16,5,36,2,50.0%,4,100.0%,0,0,68,0,100.0%,2,10,3,76.9%,4,0,100.0%,6,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-new-zealand-england-test-2,941365,3,2025,International,Saturday 13 July 2024,England,away,24,17,13,14,51.0%,2,412,108,16,5,139,3,10,119,29,2,29,2,100.0%,1,100.0%,1,0,83,4,95.4%,2,18,2,90.0%,7,2,77.8%,11,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-new-zealand-england-test-1,941364,3,2025,International,Saturday 6 July 2024,N Zealand,home,16,15,10,10,56.0%,2,337,152,33,10,213,15,11,108,24,5,35,2,0.0%,3,66.7%,0,-,113,4,96.6%,3,9,3,75.0%,5,2,71.4%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-new-zealand-england-test-1,941364,3,2025,International,Saturday 6 July 2024,England,away,16,15,10,10,44.0%,2,332,97,24,3,111,4,14,197,33,9,31,2,50.0%,3,33.3%,0,-,68,8,89.5%,4,12,2,85.7%,4,0,100.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-japan-england,941344,3,2025,International,Saturday 22 June 2024,Japan,home,17,52,3,26,47.0%,2,348,119,33,5,168,10,15,123,22,2,17,2,100.0%,1,100.0%,0,-,89,4,95.7%,3,15,0,100.0%,5,0,100.0%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/summer-series-24-japan-england,941344,3,2025,International,Saturday 22 June 2024,England,away,17,52,3,26,53.0%,8,360,104,22,8,117,7,7,144,33,8,29,8,75.0%,0,-,0,-,77,4,95.1%,13,16,1,94.1%,7,0,100.0%,16,1,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-france-england,936545,209,2024,Six Nations,Saturday 16 March 2024,France,home,33,31,16,10,59.0%,3,421,125,36,7,148,10,15,77,18,5,37,3,100.0%,5,80.0%,0,-,91,1,98.9%,5,16,1,94.1%,2,1,66.7%,5,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-france-england,936545,209,2024,Six Nations,Saturday 16 March 2024,England,away,33,31,16,10,41.0%,4,291,65,18,7,82,2,14,140,36,5,34,4,100.0%,1,100.0%,0,-,49,1,98.0%,5,13,2,86.7%,3,0,100.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-england-ireland,936541,209,2024,Six Nations,Saturday 9 March 2024,England,home,23,22,8,12,52.0%,3,508,114,25,8,163,9,13,120,18,4,23,3,33.3%,3,33.3%,3,0,80,4,95.2%,5,14,1,93.3%,3,0,100.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-england-ireland,936541,209,2024,Six Nations,Saturday 9 March 2024,Ireland,away,23,22,8,12,48.0%,2,221,93,18,2,121,6,9,148,25,8,28,2,0.0%,4,100.0%,0,0,71,1,98.6%,7,11,2,84.6%,3,1,75.0%,8,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-scotland-england,936538,209,2024,Six Nations,Saturday 24 February 2024,Scotland,home,30,21,17,13,46.0%,3,287,86,19,4,98,7,15,150,22,6,34,3,100.0%,3,100.0%,0,0,66,3,95.7%,6,14,2,87.5%,7,1,87.5%,10,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-scotland-england,936538,209,2024,Six Nations,Saturday 24 February 2024,England,away,30,21,17,13,54.0%,2,363,102,22,4,149,2,22,105,19,8,31,2,50.0%,2,100.0%,1,0,80,2,97.6%,6,13,1,92.9%,3,0,100.0%,5,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-england-wales,936535,209,2024,Six Nations,Saturday 10 February 2024,England,home,16,14,5,14,44.0%,2,274,73,22,5,104,1,14,149,24,4,32,2,0.0%,2,100.0%,0,-,63,3,95.5%,3,11,1,91.7%,7,1,87.5%,7,0,2
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-england-wales,936535,209,2024,Six Nations,Saturday 10 February 2024,Wales,away,16,14,5,14,56.0%,2,237,120,24,4,146,5,13,102,22,4,33,1,100.0%,0,-,0,-,101,1,99.0%,5,14,2,87.5%,4,1,80.0%,5,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-italy-england,936532,209,2024,Six Nations,Saturday 3 February 2024,Italy,home,24,27,17,14,44.0%,3,334,98,19,6,146,8,11,162,25,4,24,3,100.0%,2,50.0%,0,-,70,2,97.2%,2,12,3,80.0%,6,0,100.0%,11,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-24-italy-england,936532,209,2024,Six Nations,Saturday 3 February 2024,England,away,24,27,17,14,56.0%,2,327,119,25,4,153,4,10,108,19,4,31,2,50.0%,5,100.0%,0,-,97,1,99.0%,9,11,1,91.7%,2,2,50.0%,8,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-argentina-england-bronze,102347,210,2024,Rugby World Cup,Friday 27 October 2023,Argentina,home,23,26,10,16,53.0%,2,421,136,34,6,139,4,14,107,14,2,38,2,100.0%,4,75.0%,0,0,109,2,98.2%,3,8,0,100.0%,6,1,85.7%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-argentina-england-bronze,102347,210,2024,Rugby World Cup,Friday 27 October 2023,England,away,23,26,10,16,47.0%,2,282,89,14,4,90,0,6,175,34,5,45,2,100.0%,4,100.0%,1,0,63,3,95.5%,5,7,1,87.5%,9,0,100.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-south-africa-sf,102346,210,2024,Rugby World Cup,Saturday 21 October 2023,England,home,15,16,12,6,56.0%,0,236,83,14,0,78,4,14,89,15,8,41,0,-,4,100.0%,1,0,67,1,98.5%,4,7,3,70.0%,3,2,60.0%,11,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-south-africa-sf,102346,210,2024,Rugby World Cup,Saturday 21 October 2023,S Africa,away,15,16,12,6,44.0%,1,190,69,15,3,67,2,17,109,14,4,29,1,100.0%,3,100.0%,0,0,52,3,94.5%,5,15,4,78.9%,7,0,100.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-fiji-qf,102343,210,2024,Rugby World Cup,Sunday 15 October 2023,England,home,30,24,21,10,49.0%,2,501,95,29,3,123,4,12,151,34,5,30,2,50.0%,6,83.3%,1,0,69,4,94.5%,3,11,0,100.0%,4,0,100.0%,10,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-fiji-qf,102343,210,2024,Rugby World Cup,Sunday 15 October 2023,Fiji,away,30,24,21,10,51.0%,3,402,133,34,8,156,10,14,115,29,7,20,3,100.0%,4,25.0%,0,0,90,5,94.7%,2,17,2,89.5%,4,0,100.0%,12,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-samoa,102336,210,2024,Rugby World Cup,Saturday 7 October 2023,England,home,18,17,8,14,55.0%,2,402,92,26,8,113,2,16,126,15,7,25,2,50.0%,3,66.7%,0,-,61,5,92.4%,8,17,3,85.0%,8,0,100.0%,9,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-samoa,102336,210,2024,Rugby World Cup,Saturday 7 October 2023,Samoa,away,18,17,8,14,45.0%,2,434,110,15,7,135,10,12,104,26,5,25,2,100.0%,2,50.0%,0,-,67,3,95.7%,2,11,1,91.7%,5,1,83.3%,14,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-chile,102321,210,2024,Rugby World Cup,Saturday 23 September 2023,England,home,71,0,31,0,58.0%,11,685,132,28,15,202,8,11,103,18,8,25,11,72.7%,0,-,0,-,83,3,96.5%,6,10,1,90.9%,8,0,100.0%,11,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-chile,102321,210,2024,Rugby World Cup,Saturday 23 September 2023,Chile,away,71,0,31,0,42.0%,0,256,91,18,3,100,8,20,140,28,3,14,0,-,0,-,0,-,65,3,95.6%,2,9,4,69.2%,3,1,75.0%,12,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-japan,102316,210,2024,Rugby World Cup,Sunday 17 September 2023,England,home,34,12,13,9,66.0%,4,533,138,24,8,167,7,16,83,14,2,42,4,100.0%,3,66.7%,0,-,99,3,97.1%,5,10,3,76.9%,9,0,100.0%,6,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-japan,102316,210,2024,Rugby World Cup,Sunday 17 September 2023,Japan,away,34,12,13,9,34.0%,0,324,74,14,5,96,6,17,174,24,9,37,0,-,4,100.0%,0,-,54,1,98.2%,0,8,4,66.7%,6,0,100.0%,6,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-argentina,102305,210,2024,Rugby World Cup,Saturday 9 September 2023,England,home,27,10,12,3,50.0%,0,234,72,10,1,78,2,8,142,25,4,43,0,-,8,75.0%,3,0,55,1,98.2%,4,7,0,100.0%,8,2,80.0%,7,1,0
https://www.englandrugby.com/fixtures-and-results/match-centre/rwc23-england-argentina,102305,210,2024,Rugby World Cup,Saturday 9 September 2023,Argentina,away,27,10,12,3,50.0%,1,308,115,25,3,128,6,16,83,10,1,21,1,100.0%,2,50.0%,1,0,77,6,92.8%,3,11,4,73.3%,1,1,50.0%,13,0,1
