url,match_id,team,shirt_number,player_name,role,capped
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,6,Cros,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,7,Boudehent,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,8,Alldritt,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,9,Dupont,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,10,Jalibert,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,11,Bielle-Biarrey,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,12,Moefana,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,13,Barassi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,14,Penaud,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,15,Ramos,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,16,Marchand,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,17,Baille,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,18,Colombe,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,19,Auradou,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,20,Guillard,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,21,Jegou,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,22,Le Garrec,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-england-v-france-match-centre,941793,France,23,Gailleton,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,1,Porter,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,2,Kelleher,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,3,Bealham,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,4,Ryan,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,5,Beirne,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,6,Baird,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,7,van der Flier,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,8,Doris,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,9,Gibson-Park,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,10,Prendergast,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,11,Lowe,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,12,Aki,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,13,Ringrose,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,14,Hansen,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,15,Keenan,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,16,Sheehan,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,17,Healy,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,18,Clarkson,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,19,Henderson,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,20,Conan,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,21,Murray,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,22,Crowley,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,Ireland,23,Henshaw,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,1,Genge,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,2,Cowan-Dickie,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,3,Stuart,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,4,Itoje,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,5,Martin,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,6,Curry,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,7,Curry,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,8,Earl,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,9,Mitchell,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,10,Smith,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,11,Murley,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,12,Slade,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,13,Lawrence,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,14,Freeman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,15,Steward,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,16,Dan,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,17,Baxter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,18,Heyes,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,19,Chessum,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,20,Cunningham-South,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,21,Willis,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,22,Randall,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/six-nations-2025-ireland-v-england-match-centre,941791,England,23,Smith,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,1,Genge,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,2,George,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,3,Stuart,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,4,Itoje,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,5,Martin,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,6,Curry,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,7,Underhill,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,8,Earl,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,9,van Poortvliet,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,10,Smith,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,11,Sleightholme,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,12,Slade,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,13,Lawrence,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,14,Freeman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,15,Furbank,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,16,Cowan-Dickie,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,17,Baxter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,18,Opoku-Fordjour,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,19,Isiekwe,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,20,Cunningham-South,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,21,Randall,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,22,Smith,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,England,23,Roebuck,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,1,Okabe,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,2,Lee,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,3,Takeuchi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,4,Waqa,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,5,Uluiviti,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,6,Shimokawa,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,7,Himeno,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,8,Makisi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,9,Saito,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,10,McCurran,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,11,Naikabula,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,12,Fifita,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,13,Riley,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,14,Osada,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,15,Matsunaga,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,16,Matsuoka,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,17,Morikawa,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,18,Tamefusa,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,19,Akiyama,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,20,Tatafu,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,21,Gunter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,22,Fujiwara,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-japan,941361,Japan,23,Kajimura,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,1,Genge,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,2,George,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,3,Stuart,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,4,Itoje,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,5,Martin,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,6,Cunningham-South,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,7,Underhill,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,8,Earl,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,9,van Poortvliet,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,10,Smith,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,11,Sleightholme,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,12,Slade,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,13,Lawrence,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,14,Freeman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,15,Steward,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,16,Cowan-Dickie,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,17,Baxter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,18,Cole,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,19,Isiekwe,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,20,Dombrandt,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,21,Randall,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,22,Ford,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,England,23,Roebuck,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,1,Nche,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,2,Mbonambi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,3,Louw,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,4,Etzebeth,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,5,Snyman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,6,Kolisi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,7,du Toit,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,8,Wiese,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,9,Williams,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,10,Libbok,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,11,Arendse,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,12,de Allende,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,13,Kriel,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,14,Kolbe,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,15,Fassi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,16,Marx,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,17,Steenekamp,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,18,Koch,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,19,Louw,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,20,Smith,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,21,Reinach,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,22,Pollard,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-south-africa,941360,S Africa,23,Am,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,1,Genge,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,2,George,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,3,Stuart,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,4,Itoje,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,5,Martin,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,6,Cunningham-South,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,7,Curry,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,8,Earl,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,9,Spencer,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,10,Smith,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,11,Freeman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,12,Slade,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,13,Lawrence,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,14,Feyi-Waboso,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,15,Furbank,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,16,Cowan-Dickie,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,17,Baxter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,18,Cole,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,19,Isiekwe,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,20,Dombrandt,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,21,Randall,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,22,Ford,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,England,23,Sleightholme,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,1,Bell,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,2,Faessler,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,3,Tupou,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,4,Frost,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,5,Williams,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,6,Valetini,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,7,McReight,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,8,Wilson,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,9,Gordon,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,10,Lolesio,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,11,Pietsch,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,12,Ikitau,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,13,Suaalii,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,14,Kellaway,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,15,Wright,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,16,Paenga-Amosa,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,17,Slipper,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,18,Alaalatoa,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,19,Salakaia-Loto,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,20,Gleeson,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,21,McDermott,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,22,Donaldson,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-australia,941359,Australia,23,Jorgensen,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,1,Genge,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,2,George,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,3,Stuart,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,4,Itoje,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,5,Martin,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,6,Cunningham-South,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,7,Curry,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,8,Earl,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,9,Spencer,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,10,Smith,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,11,Freeman,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,12,Lawrence,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,13,Slade,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,14,Feyi-Waboso,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,15,Furbank,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,16,Dan,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,17,Baxter,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,18,Cole,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,19,Isiekwe,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,20,Curry,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,21,Dombrandt,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,22,Randall,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,England,23,Ford,replacement,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,1,Williams,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,2,Taylor,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,3,Lomax,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,4,Barrett,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,5,Vaa'i,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,6,Sititi,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,7,Cane,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,8,Savea,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,9,Ratima,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,10,Barrett,starter,True
https://www.englandrugby.com/fixtures-and-results/match-centre/ans24-england-v-new-zealand,941358,N Zealand,11,Clarke,starter,True
