url,match_id,competition,season,team,home_away,player,Tries,Metres,Carries,Defenders_Beaten,Clean_Breaks,Passes,Offloads,Turnovers_Conceded,Turnovers_Won,Points
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Savea,,55,11,3,1,7,1,3,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Cruden,1,33,18,5,1,15,3,1,,11
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Smith,,15,4,,,60,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Read,,45,13,,,8,3,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,McCaw,1,18,9,1,1,7,,1,,5
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Kaino,,39,7,3,1,4,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Whitelock,,4,10,,,6,1,3,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Retallick,,,3,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Franks,,12,2,,1,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Coles,,20,4,,,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Crockett,,,1,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Mealamu,,2,1,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Franks,,,,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Faumuina,1,2,4,,,1,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Tuipulotu,,9,5,1,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Messam,,1,2,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Perenara,,,,,,17,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Barrett,,,2,1,,3,,,,3
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Crotty,,7,3,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Folau,,94,18,3,2,13,2,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Haylett-Petty,,93,15,6,2,4,1,4,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Kuridrani,,34,11,1,1,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Kerevi,,36,12,4,1,7,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Horne,,39,9,2,1,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Foley,,60,15,6,1,30,3,4,,2
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Phipps,,,6,1,,126,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,McMahon,,13,11,3,,,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Hooper,,38,14,3,2,6,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Fardy,,29,12,,2,3,,4,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Carter,,12,12,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Arnold,,5,4,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Kepu,,,5,1,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Moore,1,1,4,,,4,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Slipper,,2,7,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Polota-Nau,,15,7,1,1,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Smith,,3,5,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Holmes,,2,5,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Mumm,,4,4,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,McCalman,,1,7,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Frisby,,6,2,,,10,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Lealiifano,,4,2,,,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,Australia,home,Morahan,,10,1,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Brown,,38,9,2,1,2,,3,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Watson,,29,4,2,1,2,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Joseph,,4,4,,,3,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Farrell,1,4,3,1,1,3,1,,,18
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Nowell,,36,6,,,1,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Ford,,4,2,1,,5,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Youngs,,5,2,,,28,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Vunipola,,51,7,1,,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Haskell,,1,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Robshaw,,16,4,1,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Kruis,,1,4,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Itoje,,4,3,1,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Cole,,,,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Hartley,1,3,5,,,,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Vunipola,,3,9,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,George,,5,1,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Mullan,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Hill,,,,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Launchbury,,,,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Lawes,,22,1,,1,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Clifford,,,,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Care,,,,,,6,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7555&competitionId=3&seasonId=2016#stats,7555,3,2016,England,away,Daly,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Kearney,,18,7,1,,1,1,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Gilroy,,34,7,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,O'Driscoll,,7,4,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,D'Arcy,,6,6,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Zebo,,5,1,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Sexton,,11,3,,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Murray,,7,2,1,,59,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Heaslip,,2,8,,,2,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,O'Brien,,34,10,4,,1,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,O'Mahony,,30,7,3,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Ryan,,1,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,McCarthy,,7,6,1,,,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Ross,,,2,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Best,,2,3,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Healy,,6,7,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Cronin,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Kilcoyne,,,1,1,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Fitzpatrick,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,O'Callaghan,,,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Henry,,2,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Reddan,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,O'Gara,,,2,1,,11,,1,,6
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,Ireland,home,Earls,,49,4,1,2,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Goode,,74,11,1,,1,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Ashton,,,2,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Barritt,,1,4,,,2,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Twelvetrees,,4,5,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Brown,,63,7,1,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Farrell,,4,1,,,6,,,,12
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Youngs,,3,1,,,35,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Wood,,3,2,,,5,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Robshaw,,16,7,,,5,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Haskell,,3,3,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Parling,,,3,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Launchbury,,4,4,1,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Cole,,,2,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Youngs,,2,3,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Marler,,1,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Hartley,,,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Wilson,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Vunipola,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Lawes,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Waldrom,,,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Care,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Flood,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913023&competitionId=209&seasonId=2013#stats,913023,209,2013,England,away,Tuilagi,,,,,,,,1,,
